note0,note1,note2,note3
65,62,57,50
65,62,57,50
65,62,57,50
65,62,57,50
69,64,57,49
69,64,57,49
69,62,57,49
69,62,57,49
69,64,57,49
69,64,57,49
67,64,57,49
67,64,57,49
65,62,57,50
65,62,57,50
65,62,57,50
65,62,57,50
69,62,53,50
69,62,53,50
69,62,53,48
69,62,53,48
67,62,55,46
67,62,55,46
67,62,55,46
67,62,55,46
65,60,57,45
65,60,57,45
65,60,57,45
65,60,57,45
65,58,50,43
65,58,50,43
65,57,50,43
65,57,50,43
64,58,48,43
64,58,48,43
64,58,46,43
64,58,46,43
65,57,48,41
65,57,48,41
65,57,48,41
65,57,48,41
65,57,48,41
65,57,48,41
65,57,48,41
65,57,48,41
65,57,48,41
65,57,48,41
65,57,48,41
65,57,48,41
69,60,53,53
69,60,53,53
69,60,53,53
69,60,53,53
72,60,55,52
72,60,55,52
72,60,53,52
72,60,53,52
72,60,55,52
72,60,55,52
70,60,55,52
70,60,55,52
69,60,53,53
69,60,53,53
69,60,53,53
69,60,53,53
69,57,52,49
69,57,52,49
67,57,52,49
67,57,52,49
65,57,50,50
65,57,50,50
64,57,52,48
64,57,52,48
62,62,53,46
62,62,53,46
62,60,53,45
62,60,53,45
64,62,58,43
64,62,58,43
64,62,57,43
64,62,57,43
64,58,55,43
64,58,55,43
62,58,53,43
62,58,53,43
61,57,52,45
61,57,52,45
61,57,52,45
61,57,52,45
57,52,49,33
57,52,49,33
57,52,49,33
57,52,49,33
57,52,49,33
57,52,49,33
57,52,49,33
57,52,49,33
64,60,57,45
64,60,57,45
64,60,57,45
64,60,57,45
67,62,55,47
67,62,55,47
67,60,55,47
67,60,55,47
67,62,55,47
67,62,55,47
65,62,55,47
65,62,55,47
64,60,55,48
64,60,55,48
64,64,55,48
64,64,55,48
65,62,57,41
65,62,57,41
65,60,57,41
65,60,57,41
65,59,50,43
65,59,50,43
65,59,50,43
65,59,50,43
64,60,52,48
64,60,52,48
64,60,53,48
64,60,53,48
62,60,55,43
62,60,55,43
62,60,55,43
62,60,55,43
62,60,55,43
62,60,55,43
62,58,55,43
62,58,55,43
64,60,55,36
64,60,55,36
64,60,55,36
64,60,55,36
64,60,55,36
64,60,55,36
64,60,55,36
64,60,55,36
64,60,55,36
64,60,55,36
64,60,55,36
64,60,55,36
64,60,55,48
64,60,55,48
64,60,55,46
64,60,55,46
65,60,57,45
65,60,57,45
65,60,57,43
65,60,57,43
67,60,55,41
67,60,55,41
67,60,55,40
67,60,55,40
69,60,53,41
69,60,53,41
69,60,53,41
69,60,53,41
69,60,57,41
69,60,57,41
71,60,57,40
72,60,57,40
71,65,62,38
71,65,62,38
71,64,60,38
71,64,60,38
71,66,59,39
71,66,59,39
69,66,59,39
69,66,59,39
68,64,59,40
68,64,59,40
68,64,59,40
68,64,59,40
69,64,60,45
69,64,60,45
69,64,60,45
69,64,60,45
69,64,59,40
69,64,59,40
69,64,57,40
69,64,57,40
69,64,59,40
69,64,59,40
68,64,59,40
68,64,59,40
69,64,61,45
69,64,61,45
69,64,61,45
69,64,61,45
61,57,52,45
61,57,52,45
61,57,52,43
61,57,52,43
62,57,53,41
62,57,53,41
62,57,53,40
62,57,53,40
64,57,52,38
64,57,52,38
64,57,52,37
64,57,52,37
65,57,50,38
65,57,50,38
65,57,50,38
65,57,50,38
62,62,53,46
62,62,53,46
64,60,53,45
65,60,53,45
64,58,55,43
64,58,55,43
64,57,53,43
64,57,53,43
64,59,52,44
64,59,52,44
62,59,52,44
62,59,52,44
61,57,52,45
61,57,52,45
61,57,52,43
61,57,52,43
62,57,53,42
62,57,53,42
62,57,53,38
62,57,53,38
60,57,52,45
60,57,52,45
60,57,50,45
60,57,50,45
60,57,52,45
60,57,52,45
61,57,52,45
61,57,52,45
62,57,54,38
62,57,54,38
62,57,54,38
62,57,54,38
62,57,54,38
62,57,54,38
62,57,54,38
62,57,54,38
