note0,note1,note2,note3
57,0,0,0
57,0,0,0
57,0,0,0
57,0,0,0
57,52,48,45
57,52,48,45
57,52,50,47
57,52,50,47
64,57,52,48
64,57,52,48
64,60,52,45
64,60,52,45
62,60,57,53
62,60,57,53
62,59,50,53
62,57,50,53
64,59,50,44
64,59,50,44
64,59,48,44
64,59,47,44
59,59,52,44
59,59,52,44
59,57,52,42
59,56,52,40
60,57,52,45
60,57,52,45
60,57,52,47
60,57,52,47
60,57,52,48
60,57,52,48
60,57,52,45
60,57,52,45
59,57,52,40
59,57,52,40
59,57,52,40
59,57,52,40
59,56,52,40
59,56,52,40
59,56,52,40
59,56,52,40
62,56,52,40
62,56,52,40
62,56,52,40
62,56,52,40
62,57,45,42
62,57,45,42
62,59,52,44
62,59,52,44
60,59,52,45
60,59,52,45
60,57,52,36
60,57,52,36
59,57,53,38
59,57,53,38
59,56,52,40
59,56,50,40
57,57,48,41
57,55,48,41
57,53,50,38
57,53,48,38
56,52,47,40
56,52,48,40
56,52,50,40
56,52,50,40
57,52,50,33
57,52,50,33
57,52,48,33
57,52,47,33
57,52,48,33
57,52,48,33
57,52,48,33
57,52,48,33
64,60,57,45
64,60,57,45
64,59,57,47
64,59,57,47
64,57,52,48
64,57,52,48
64,57,52,45
64,57,52,45
69,57,52,42
69,57,52,42
69,59,51,42
69,60,51,42
67,59,52,43
67,59,52,43
67,59,52,45
67,59,52,45
66,59,51,47
66,59,51,47
66,59,55,43
66,59,55,43
64,59,55,48
64,59,55,48
66,57,54,48
66,57,52,48
67,59,51,47
67,59,51,47
67,60,52,45
67,60,52,45
66,60,52,47
66,60,52,47
66,59,51,47
66,57,51,47
64,55,52,40
64,55,52,40
64,55,52,40
64,55,52,40
64,55,52,40
64,55,52,40
64,55,52,40
64,55,52,40
64,55,52,40
64,55,52,40
64,55,52,40
64,55,52,40
66,59,50,47
66,59,50,47
66,60,48,45
66,60,48,45
67,62,47,43
67,62,47,43
67,59,50,47
67,59,50,47
64,55,52,48
64,55,52,48
64,57,52,48
64,57,52,48
64,59,52,44
64,59,52,44
64,57,52,42
64,57,52,42
59,59,52,44
59,59,52,44
59,56,50,40
59,56,50,40
60,52,48,45
60,52,48,45
60,54,48,40
60,56,50,40
60,57,52,36
60,57,52,36
60,57,52,33
60,57,52,33
59,57,52,40
59,57,52,40
59,56,52,40
59,54,52,40
59,56,52,40
59,56,52,40
59,56,52,40
59,56,52,40
57,57,48,41
57,57,48,41
57,57,50,40
57,57,52,40
59,57,53,38
59,57,53,38
59,56,52,40
59,56,50,40
60,52,48,45
60,52,48,45
60,53,48,43
60,55,48,43
62,57,48,41
62,57,48,41
62,55,47,43
62,55,47,43
64,55,48,36
64,55,48,36
64,56,47,38
64,56,47,40
62,57,45,41
62,57,45,41
62,59,53,40
62,59,53,36
60,59,44,40
60,59,44,40
60,57,52,36
60,57,52,36
59,57,53,38
59,57,53,38
59,56,52,40
59,56,50,40
57,52,48,33
57,52,48,33
57,52,48,33
57,52,48,33
57,52,48,33
57,52,48,33
57,52,48,33
57,52,48,33
69,54,50,38
69,54,50,38
69,55,50,40
69,55,50,40
69,57,50,42
69,57,50,42
69,54,50,38
69,54,50,38
71,55,50,43
71,55,50,43
71,55,52,43
71,55,52,43
69,57,54,50
69,57,54,50
69,62,50,54
69,62,50,54
71,62,55,45
71,62,55,45
71,64,52,48
71,64,52,48
68,65,59,50
68,65,59,50
68,62,59,47
68,62,59,47
69,64,57,49
69,64,57,49
69,61,55,45
69,61,55,45
69,62,55,50
69,62,55,50
69,62,53,50
69,62,53,50
69,62,54,45
69,62,54,45
69,61,54,45
69,59,54,45
69,61,54,45
69,61,54,45
69,61,54,45
69,61,54,45
71,59,52,43
71,59,52,43
71,61,52,45
71,61,52,45
66,63,59,47
66,63,59,47
66,59,57,47
66,59,57,47
67,64,55,47
67,64,55,47
67,64,57,48
67,64,57,48
64,56,59,50
64,56,59,50
64,56,59,47
64,56,59,47
64,57,52,48
64,57,52,48
64,57,52,50
64,57,52,50
59,57,52,52
59,57,52,52
59,56,52,50
59,56,52,50
60,57,52,48
60,57,52,48
60,57,52,47
60,57,52,47
60,57,52,45
60,57,52,45
60,56,51,45
60,54,51,45
59,56,52,40
59,56,52,40
59,56,52,40
59,56,52,40
59,56,52,40
59,56,52,40
59,56,52,40
59,56,52,40
64,59,52,43
64,59,52,43
64,59,54,45
64,59,54,45
63,59,55,47
63,59,55,47
63,59,57,42
63,59,57,42
64,59,55,43
64,59,55,43
64,59,54,43
64,59,54,43
66,60,52,45
66,60,52,45
66,60,51,45
66,60,51,45
67,60,52,45
67,60,52,45
67,61,52,46
67,61,52,46
66,62,59,47
66,62,59,47
66,63,59,43
66,63,59,43
64,64,59,48
64,64,59,48
64,52,57,48
64,52,57,48
63,54,59,47
63,54,59,47
63,57,59,47
63,57,59,47
64,57,59,40
64,57,59,40
64,55,59,40
64,54,59,40
64,57,59,40
64,57,59,40
64,57,59,40
64,57,59,40
66,62,50,47
66,62,50,47
66,60,50,47
66,60,50,47
68,59,52,40
68,59,52,40
68,62,52,40
68,62,52,40
69,62,52,45
69,62,52,45
69,60,52,45
69,59,52,45
69,60,52,45
69,60,52,45
69,60,52,45
69,60,52,45
64,60,57,45
64,60,57,45
64,60,57,43
64,60,57,43
62,60,57,41
62,60,57,41
62,59,55,43
62,59,53,43
64,59,52,36
64,59,52,36
64,57,52,38
64,57,52,38
59,57,52,40
59,57,52,40
59,56,52,40
59,56,52,40
60,57,52,33
60,57,52,33
60,57,50,35
60,57,50,35
60,57,52,36
60,57,52,36
60,57,54,33
60,57,54,33
59,59,55,40
59,59,55,40
59,59,55,40
59,59,55,40
59,59,55,40
59,59,55,40
59,59,55,40
59,59,55,40
62,59,56,47
62,59,56,47
62,59,57,45
62,59,57,45
62,52,59,44
62,52,59,44
62,52,59,47
62,52,59,47
60,57,52,45
60,57,52,45
60,55,52,45
60,55,52,45
59,53,50,45
59,53,50,45
59,55,52,43
59,55,52,43
57,52,49,43
57,52,49,43
57,53,50,41
57,53,50,41
56,47,52,40
56,47,52,40
56,59,52,38
56,59,52,38
57,57,52,36
57,57,52,36
59,56,50,35
59,56,50,35
60,57,52,33
60,57,52,33
60,57,52,36
60,57,52,36
59,57,53,38
59,57,53,38
59,57,53,35
59,57,53,35
59,56,52,40
59,56,52,40
59,56,50,40
59,56,50,40
57,52,50,33
57,52,50,33
57,52,48,33
57,52,47,33
57,52,48,33
57,52,48,33
57,52,48,33
57,52,48,33
60,57,53,45
60,57,53,45
60,57,52,45
60,57,52,45
62,55,50,47
62,55,50,47
62,55,55,47
62,55,55,47
64,55,52,48
64,55,52,48
64,55,52,47
64,55,52,47
66,60,57,45
66,60,57,45
66,57,54,50
66,57,54,50
67,59,50,47
67,59,50,47
67,60,50,45
67,60,50,45
66,62,50,47
66,62,50,47
66,59,55,43
66,59,55,43
64,60,55,48
64,60,55,48
64,60,55,48
64,60,55,48
64,60,55,48
64,60,55,48
64,60,55,48
64,60,55,48
64,60,55,48
64,60,55,48
64,60,55,48
64,60,55,48
62,60,57,42
62,60,57,42
62,59,52,44
62,59,52,44
60,59,52,45
60,59,52,45
60,57,53,40
60,57,53,40
59,57,53,38
59,57,53,38
59,56,52,40
59,56,50,40
57,57,48,41
57,57,48,41
57,57,48,41
57,57,48,41
57,57,48,41
57,57,48,41
57,57,48,41
57,57,48,41
59,56,52,40
59,56,52,40
59,57,52,42
59,57,52,42
59,59,52,44
59,59,52,44
59,59,52,40
59,59,52,40
60,59,52,45
60,59,52,45
60,57,53,45
60,57,53,45
62,56,53,47
62,56,53,47
62,59,52,47
62,59,50,47
60,52,52,47
60,52,52,47
60,53,50,45
60,53,48,45
59,53,50,45
59,53,50,45
59,52,48,44
59,52,47,44
57,52,48,45
57,52,48,45
57,54,48,39
57,54,48,39
56,52,47,40
56,52,48,40
56,52,50,40
56,52,50,40
57,52,50,33
57,52,50,33
57,52,49,33
57,52,47,33
57,52,49,33
57,52,49,33
57,52,49,33
57,52,49,33
57,52,49,33
57,52,49,33
57,52,49,33
57,52,49,33
57,52,49,33
57,52,49,33
57,52,49,33
57,52,49,33
