note0,note1,note2,note3
64,60,57,45
64,60,57,45
64,60,57,45
64,60,57,45
64,59,52,44
64,59,52,44
64,59,52,44
64,59,52,44
60,57,52,45
60,57,52,45
60,57,52,45
60,57,52,45
62,57,53,53
62,57,53,53
62,57,53,53
62,57,53,53
64,57,52,48
64,57,52,48
64,57,52,48
64,57,52,48
60,57,53,50
60,57,53,50
60,57,53,50
60,57,53,50
59,56,52,47
59,56,52,47
59,56,52,47
59,56,52,47
57,52,48,45
57,52,48,45
57,52,48,45
57,52,48,45
64,60,57,45
64,60,57,45
64,60,57,47
64,60,57,47
64,60,55,48
64,60,55,48
64,60,55,48
64,60,55,48
62,62,55,47
62,62,55,47
62,60,55,47
62,60,55,47
67,59,55,52
67,59,55,52
67,59,55,52
67,59,55,52
64,60,55,48
64,60,55,48
64,60,55,48
64,60,55,48
60,57,53,53
60,57,53,53
60,57,53,53
60,57,53,53
62,57,45,41
62,57,45,41
62,57,45,41
62,57,45,41
64,56,47,40
64,56,47,40
64,56,47,40
64,56,47,40
64,57,48,45
64,57,48,45
64,57,48,45
64,57,48,45
67,59,52,52
67,59,52,52
67,59,52,52
67,59,52,52
69,62,53,50
69,62,53,50
71,62,53,50
71,62,53,50
72,64,55,48
72,64,55,48
72,64,55,48
72,64,55,48
71,62,53,50
71,62,53,50
71,62,55,52
71,62,55,52
69,60,57,53
69,60,57,53
69,62,57,53
69,62,57,53
68,64,59,52
68,64,59,52
68,64,59,52
68,64,59,52
69,64,60,45
69,64,60,45
69,64,60,45
69,64,60,45
69,62,54,50
69,62,54,50
69,62,54,50
69,62,54,50
71,62,55,43
71,62,55,43
71,62,54,43
71,62,54,43
69,61,52,45
69,61,52,45
69,63,52,47
69,63,52,47
67,64,57,49
67,64,57,49
67,64,57,49
67,64,57,49
66,59,57,51
66,59,57,51
66,59,57,51
66,59,57,51
64,59,55,52
64,59,55,52
64,64,55,52
64,64,55,52
66,64,57,47
66,64,57,47
66,63,57,47
66,63,57,47
64,59,55,40
64,59,55,40
64,59,55,40
64,59,55,40
69,57,50,42
69,57,50,42
69,57,50,42
69,57,50,42
67,59,50,43
67,59,50,43
67,59,50,43
67,59,50,43
66,60,57,45
66,60,57,45
66,60,57,45
66,60,57,45
67,62,55,47
67,62,55,47
67,62,55,47
67,62,55,47
64,60,55,48
64,60,55,48
64,60,55,48
64,60,55,48
64,60,57,41
64,60,57,41
64,60,57,41
64,60,57,41
62,59,50,43
62,59,50,43
62,59,50,43
62,59,50,43
60,55,52,36
60,55,52,36
60,55,52,36
60,55,52,36
64,57,52,37
64,57,52,37
64,57,52,37
64,57,52,37
65,57,50,38
65,57,50,38
65,57,48,38
65,57,48,38
64,56,47,40
64,56,47,40
62,56,47,40
62,56,47,40
60,57,53,41
60,57,53,41
60,57,53,41
60,57,53,41
62,59,53,40
62,59,53,40
62,59,53,38
62,59,53,38
60,56,53,40
60,56,53,40
60,57,52,40
60,57,52,40
59,57,50,40
59,57,50,40
59,56,52,40
59,56,52,40
57,52,49,45
57,52,49,45
57,52,49,45
57,52,49,45
57,52,49,45
57,52,49,45
57,52,49,45
57,52,49,45
