note0,note1,note2,note3
64,60,57,45
64,60,57,45
64,60,57,45
64,60,57,45
67,60,55,52
67,60,55,52
67,60,55,52
67,60,55,52
69,60,53,53
69,60,53,53
69,60,53,53
69,60,53,53
67,60,52,48
67,60,52,48
67,60,53,50
67,60,53,50
72,60,55,52
72,60,55,52
72,62,57,53
72,62,57,53
72,64,55,55
72,64,55,55
72,65,55,55
72,65,55,55
71,67,62,43
71,67,62,43
71,67,62,43
71,67,62,43
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
71,67,62,55
71,67,62,55
71,67,62,55
71,67,62,55
69,65,62,50
69,65,62,50
69,65,62,52
69,65,62,52
74,65,57,53
74,65,57,53
74,65,57,55
74,65,57,55
74,64,57,57
74,64,57,57
72,64,57,57
72,64,57,57
71,64,56,52
71,64,56,52
71,64,56,50
71,64,56,50
72,64,57,48
72,64,57,48
72,64,57,50
72,64,57,50
71,64,57,52
71,64,57,52
71,65,57,52
71,65,57,52
71,64,56,52
71,64,56,52
71,62,56,52
71,62,56,52
69,60,52,45
69,60,52,45
69,60,52,45
69,60,52,45
69,60,52,45
69,60,52,45
69,60,52,45
69,60,52,45
69,60,52,45
69,60,52,45
69,60,52,45
69,60,52,45
69,64,60,57
69,64,60,57
69,64,59,55
69,64,59,55
69,62,57,54
69,62,57,54
69,62,59,55
69,62,59,55
69,60,57,54
69,60,57,54
69,60,55,52
69,60,55,52
71,59,54,51
71,59,54,51
71,59,54,47
71,59,54,47
71,61,55,52
71,61,55,52
69,63,57,54
69,63,57,54
71,64,55,55
71,64,55,55
71,64,57,54
71,64,57,54
67,64,59,52
67,64,59,52
67,64,59,50
67,64,59,50
67,64,57,48
67,64,57,48
67,64,57,45
67,64,57,45
66,62,57,50
66,62,57,50
66,62,57,50
66,62,57,50
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,43
67,62,59,55
67,62,59,55
67,62,59,55
67,62,59,55
69,62,57,54
69,62,57,54
69,62,57,54
69,62,57,54
71,62,56,53
71,62,56,53
71,62,56,53
71,62,56,53
72,64,57,52
72,64,57,52
72,64,57,52
72,64,57,52
71,68,65,50
71,68,65,50
71,68,65,50
71,68,65,50
69,69,64,48
69,69,64,48
69,69,64,47
69,69,64,47
69,66,63,48
69,66,63,48
69,66,63,45
69,66,63,45
71,68,64,52
71,68,64,52
71,68,64,52
71,68,64,52
71,68,64,52
71,68,64,52
71,68,64,52
71,68,64,52
71,68,64,52
71,68,64,52
71,68,64,52
71,68,64,52
64,59,55,40
64,59,55,40
66,59,57,40
66,59,57,40
67,64,59,52
67,64,59,52
67,64,59,52
67,64,59,52
69,66,60,51
69,66,60,51
69,66,59,51
69,66,59,51
67,64,59,52
67,64,59,52
67,64,59,52
67,64,59,52
72,64,60,57
72,64,60,57
72,64,60,55
72,64,60,55
72,69,62,54
72,69,62,54
72,69,62,54
72,69,62,54
71,67,62,55
71,67,62,55
71,67,62,55
71,67,62,55
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,66,62,45
72,66,62,45
72,66,60,45
72,66,60,45
71,67,62,43
71,67,62,43
71,67,62,43
71,67,62,43
69,66,62,50
69,66,62,50
69,66,62,48
69,66,62,48
74,68,62,47
74,68,62,47
74,68,64,48
74,68,64,48
74,68,65,47
74,68,65,47
72,69,65,45
72,69,65,45
71,71,65,44
71,71,65,44
71,71,64,53
71,71,62,53
72,69,60,52
72,69,60,52
72,69,59,51
72,69,57,51
71,69,64,52
71,69,64,52
71,69,59,52
71,69,59,52
71,68,64,52
71,68,64,52
71,68,62,52
71,68,62,52
69,67,61,45
69,67,61,45
69,67,61,45
69,67,61,45
69,65,62,45
69,65,62,45
69,65,62,45
69,65,62,45
69,64,61,45
69,64,61,45
69,64,61,45
69,64,61,45
69,64,61,45
69,64,61,45
69,64,61,45
69,64,61,45
