note0,note1,note2,note3
62,57,53,38
62,57,53,38
62,57,53,40
62,57,53,40
60,57,53,41
60,57,53,41
60,57,53,43
60,57,53,43
60,57,52,45
60,57,52,45
60,57,52,45
60,57,52,45
62,57,50,47
62,57,50,47
62,55,50,47
62,55,50,47
64,55,48,48
64,55,48,48
64,60,52,48
64,60,52,48
62,60,53,50
62,60,53,50
62,59,53,50
62,59,53,50
60,57,54,51
60,57,54,51
60,57,54,51
60,57,54,51
59,57,47,52
59,57,47,52
59,56,52,40
59,56,51,40
57,52,48,45
57,52,48,45
57,52,48,45
57,52,48,45
57,52,48,45
57,52,48,45
57,52,48,45
57,52,48,45
57,52,48,45
57,52,48,45
57,52,48,45
57,52,48,45
60,57,52,45
60,57,52,45
60,57,52,43
60,57,52,43
62,57,53,41
62,57,53,41
62,57,50,41
62,57,50,41
64,58,55,37
64,58,55,37
64,57,55,37
64,57,55,37
62,57,55,38
62,57,55,38
62,57,53,38
62,57,53,38
61,57,52,45
61,57,52,45
61,57,52,45
61,57,52,45
62,57,53,38
62,57,53,38
62,57,53,38
62,57,53,38
62,57,53,38
62,57,53,38
62,57,53,38
62,57,53,38
62,57,53,38
62,57,53,38
62,57,53,38
62,57,53,38
67,62,55,46
67,62,55,46
67,60,55,45
67,60,55,45
62,58,55,43
62,58,55,43
64,58,55,43
64,58,55,43
65,57,57,38
65,57,57,38
65,62,57,38
65,62,57,38
64,62,57,45
64,62,57,45
64,61,57,45
64,61,57,45
62,62,57,46
62,62,57,46
62,50,57,46
62,50,57,46
64,57,49,45
64,57,49,45
64,57,49,45
64,57,49,45
64,57,49,45
64,57,49,45
64,57,49,45
64,57,49,45
64,57,49,45
64,57,49,45
64,57,49,45
64,57,49,45
62,57,53,38
62,57,53,38
62,56,53,38
62,56,53,38
60,57,52,45
60,57,52,45
60,60,52,45
60,60,52,45
62,60,55,43
62,60,55,43
62,59,55,43
62,59,55,43
64,60,55,48
64,60,55,48
64,60,55,47
64,60,55,47
62,59,53,45
62,59,53,45
62,59,53,44
62,59,53,44
60,59,52,45
60,59,52,45
60,57,52,45
60,57,52,45
59,57,52,40
59,57,52,40
59,56,52,40
59,56,50,40
57,52,48,33
57,52,48,33
57,52,48,33
57,52,48,33
60,57,52,45
60,57,52,45
60,57,52,43
60,57,52,43
62,57,53,41
62,57,53,41
62,57,53,40
62,57,53,40
64,58,55,38
64,58,55,38
64,58,55,37
64,58,55,37
62,57,55,38
62,57,55,38
62,57,53,38
62,57,53,38
61,57,52,33
61,57,52,33
61,57,55,33
61,57,55,33
62,57,54,38
62,57,54,38
62,57,54,38
62,57,54,38
62,57,54,38
62,57,54,38
62,57,54,38
62,57,54,38
62,57,54,38
62,57,54,38
62,57,54,38
62,57,54,38
62,57,54,38
62,57,54,38
62,57,54,38
62,57,54,38
