note0,note1,note2,note3
72,67,64,48
72,67,64,48
74,67,65,48
74,67,65,48
76,72,67,60
76,72,67,60
76,72,67,59
76,72,67,59
77,72,69,57
77,72,69,57
77,72,60,57
77,72,60,57
79,71,62,55
79,71,62,55
79,71,64,55
79,71,64,55
77,69,65,50
77,69,65,50
77,71,67,50
77,71,67,50
76,72,69,57
76,72,69,57
76,71,64,55
76,71,64,55
74,69,65,53
74,69,65,53
74,69,65,53
74,69,65,53
76,68,59,52
76,68,59,52
76,68,59,52
76,68,59,52
76,69,60,57
76,69,60,57
76,69,62,59
76,69,62,59
76,67,64,60
76,67,64,60
76,69,65,60
76,69,65,60
74,71,67,59
74,71,67,59
76,71,67,59
76,71,67,59
77,72,69,57
77,72,69,57
76,72,69,55
76,72,69,55
74,72,69,53
74,72,69,53
74,71,67,50
74,71,65,50
72,72,67,52
72,72,67,52
69,72,65,53
69,72,64,53
71,67,62,55
71,67,62,55
71,67,62,55
71,67,62,55
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
74,67,65,48
74,67,65,48
76,72,67,60
76,72,67,60
76,72,67,59
76,72,67,59
77,72,69,57
77,72,69,57
77,72,60,57
77,72,60,57
79,71,62,55
79,71,62,55
79,71,64,55
79,71,64,55
77,69,65,50
77,69,65,50
77,71,67,50
77,71,67,50
76,72,69,57
76,72,69,57
76,71,64,55
76,71,64,55
74,69,65,53
74,69,65,53
74,69,65,53
74,69,65,53
76,68,59,52
76,68,59,52
76,68,59,52
76,68,59,52
76,69,60,57
76,69,60,57
76,69,62,59
76,69,62,59
76,67,64,60
76,67,64,60
76,69,65,60
76,69,65,60
74,71,67,59
74,71,67,59
76,71,67,59
76,71,67,59
77,72,69,57
77,72,69,57
76,72,69,55
76,72,69,55
74,72,69,53
74,72,69,53
74,71,67,50
74,71,65,50
72,72,67,52
72,72,67,52
69,72,65,53
69,72,64,53
71,67,62,55
71,67,62,55
71,67,62,55
71,67,62,55
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,60
72,67,64,60
72,69,64,60
72,69,64,60
74,71,62,55
74,71,62,55
74,71,62,67
74,71,62,67
76,73,67,65
76,73,67,65
76,73,67,64
76,73,67,64
77,74,69,62
77,74,69,62
77,62,70,62
77,62,70,62
76,67,70,60
76,67,70,60
76,69,69,60
76,69,69,60
74,62,69,58
74,62,67,58
74,74,69,53
76,74,69,53
76,74,70,55
76,74,70,55
76,73,69,57
76,73,67,57
74,69,65,50
74,69,65,50
74,69,65,50
74,69,65,50
74,67,62,59
74,67,62,59
74,67,62,59
74,67,62,59
76,67,60,60
76,67,60,60
76,67,60,59
76,67,60,59
77,72,60,57
77,72,60,57
77,72,62,57
77,72,62,57
79,71,64,52
79,71,64,52
79,73,64,52
79,73,64,52
77,74,57,53
77,74,57,53
77,74,57,55
77,74,57,55
76,72,69,57
76,72,69,57
76,71,64,55
76,71,64,55
74,69,65,53
74,69,65,53
74,69,65,53
74,69,65,53
76,68,59,52
76,68,59,52
76,68,59,52
76,68,59,52
72,64,60,57
72,64,60,57
72,66,60,57
72,66,60,57
74,67,59,55
74,67,59,55
74,69,59,55
74,69,59,55
76,71,64,56
76,71,64,56
76,71,62,56
76,71,62,56
77,69,60,57
77,69,60,57
76,69,60,55
76,69,60,55
74,69,60,53
74,69,60,53
74,67,59,50
74,65,59,50
72,72,67,52
72,72,67,52
69,72,65,53
69,72,64,53
71,67,62,55
71,67,62,55
71,67,62,55
71,67,62,55
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
