note0,note1,note2,note3
69,64,60,57
69,64,60,57
69,64,60,55
69,64,60,55
69,65,60,53
69,65,60,53
69,65,60,53
69,65,60,53
69,65,60,52
69,65,60,52
69,65,60,50
69,65,60,50
68,64,59,52
68,64,59,52
68,64,62,52
68,64,62,52
69,64,60,54
69,64,60,54
71,64,59,56
71,64,59,56
72,64,57,57
72,64,57,57
72,69,57,50
72,69,57,50
71,69,64,52
71,69,64,52
71,68,62,52
71,68,62,52
69,64,60,57
69,64,60,57
69,64,60,57
69,64,60,57
72,69,64,57
72,69,64,57
72,69,64,57
72,69,64,57
74,67,62,59
74,67,62,59
74,69,62,59
74,69,62,59
74,71,67,57
74,71,67,57
74,71,67,55
74,71,67,55
76,72,67,60
76,72,67,60
74,72,67,59
74,72,67,59
72,72,67,57
72,72,67,57
72,72,65,55
72,72,64,55
74,72,62,53
74,72,62,53
74,71,62,53
74,69,62,53
74,71,67,55
74,71,67,55
74,71,67,55
74,71,67,55
76,72,67,48
76,72,67,48
76,72,67,48
76,72,67,48
76,72,67,60
76,72,67,60
76,72,67,59
76,72,67,59
76,72,67,57
76,72,67,57
76,72,65,57
76,72,65,57
74,68,65,59
74,68,65,59
74,69,65,57
74,69,65,57
76,71,64,56
76,71,64,56
74,71,64,56
74,71,64,56
72,69,64,57
72,69,64,57
72,69,64,55
72,69,64,55
74,69,62,54
74,69,62,54
72,69,62,54
72,69,62,54
71,67,62,55
71,67,62,55
71,67,62,55
71,67,62,55
69,66,62,50
69,66,62,50
69,66,62,50
69,66,62,50
69,66,62,62
69,66,62,62
71,68,62,62
71,68,62,62
72,69,64,57
72,69,64,57
72,69,64,55
72,69,64,55
72,69,65,53
72,69,65,53
72,69,65,52
72,69,65,52
74,71,65,50
74,71,65,50
74,69,65,50
74,69,65,50
72,68,64,52
72,68,64,52
71,68,62,52
71,68,62,52
69,69,60,53
69,69,60,53
69,67,61,53
69,67,61,53
69,65,62,52
69,65,62,52
69,65,62,50
69,65,62,50
69,64,60,57
69,64,60,57
69,64,60,57
69,64,60,57
74,67,59,55
74,67,59,55
74,67,59,55
74,67,59,55
76,67,60,60
76,67,60,60
76,67,60,60
76,67,60,60
74,67,62,59
74,67,62,59
74,67,64,60
74,67,64,60
69,65,65,62
69,65,65,62
71,67,65,62
71,67,65,62
72,69,64,60
72,69,64,60
72,69,64,62
72,69,64,62
71,69,64,64
71,69,64,64
69,69,64,64
69,69,64,64
71,68,64,52
71,68,64,52
71,68,62,52
71,68,62,52
69,64,60,57
69,64,60,57
69,64,60,57
69,64,60,57
69,64,60,57
69,64,60,57
69,64,60,59
69,64,60,59
69,64,60,60
69,64,60,60
69,64,60,62
69,64,60,62
67,64,59,64
67,64,59,64
67,64,59,64
67,64,59,64
72,65,57,64
72,65,57,64
72,65,57,65
72,65,57,65
74,65,59,64
74,65,59,64
74,65,59,62
74,65,59,62
76,64,60,60
76,64,60,60
74,64,59,56
74,64,59,56
72,64,60,57
72,64,60,57
72,64,60,52
72,64,60,52
74,69,60,53
74,69,60,53
74,69,60,50
74,69,60,50
74,67,59,55
74,67,59,55
74,67,59,55
74,67,59,55
76,67,60,48
76,67,60,48
76,67,60,48
76,67,60,48
76,67,60,48
76,67,60,48
76,67,60,48
76,67,60,48
77,74,59,50
77,74,59,50
77,74,59,50
77,74,59,50
77,74,59,50
77,74,59,50
77,74,59,50
77,74,59,50
76,67,60,52
76,67,60,52
76,67,60,52
76,67,60,52
74,69,60,53
74,69,60,53
76,69,60,53
77,69,60,53
74,67,60,55
74,67,60,55
74,67,57,55
74,67,57,55
74,67,59,55
74,67,59,55
72,67,65,55
72,67,65,55
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
76,71,64,56
76,71,64,56
76,71,64,56
76,71,64,56
76,72,69,57
76,72,69,57
74,71,69,57
74,71,69,57
72,69,69,57
72,69,69,57
72,69,67,57
72,69,67,57
74,69,65,59
74,69,65,59
76,69,64,61
76,69,64,61
77,69,62,62
77,69,62,62
77,68,59,62
77,68,59,62
76,69,60,57
76,69,60,57
76,69,60,57
76,69,60,57
76,69,60,57
76,69,60,57
76,69,60,57
76,69,60,57
79,71,62,55
79,71,62,55
79,74,62,55
79,74,62,55
76,74,67,55
76,74,67,55
76,72,67,55
76,72,67,55
77,72,67,55
77,72,67,55
77,71,67,55
