note0,note1,note2,note3
64,60,55,48
64,60,55,48
64,60,55,48
64,60,55,48
60,57,57,53
60,57,57,53
60,57,57,53
60,57,57,53
62,59,55,52
62,59,55,52
62,59,53,50
62,59,53,50
64,60,52,48
64,60,52,48
65,62,52,48
65,62,52,48
67,64,52,48
67,64,52,48
67,64,50,47
67,64,50,47
65,64,48,45
65,64,48,45
65,64,48,45
65,64,48,45
65,62,55,47
65,62,55,47
65,62,55,47
65,62,55,47
64,60,55,48
64,60,55,48
64,60,55,48
64,60,55,48
64,60,55,48
64,60,55,48
65,60,55,50
65,60,55,50
67,60,55,52
67,60,55,52
67,59,55,52
67,59,55,52
67,60,55,40
67,60,55,40
67,62,55,41
67,62,55,41
62,59,55,43
62,59,55,43
62,57,55,43
62,57,55,43
64,55,55,40
64,55,55,40
62,55,54,40
62,55,54,40
60,55,52,45
60,55,52,45
60,55,50,45
60,55,50,45
60,54,48,45
60,54,48,45
60,54,48,45
60,54,48,45
59,55,50,43
59,55,50,43
59,55,50,43
59,55,50,43
55,59,53,43
55,59,53,43
55,59,53,43
55,59,53,43
60,57,52,45
60,57,52,45
60,57,52,45
60,57,52,45
62,55,50,47
62,55,50,47
62,55,50,47
62,55,50,47
64,55,48,48
64,55,48,48
65,55,48,48
67,55,48,48
65,57,48,41
65,57,48,41
64,57,48,41
64,57,48,41
62,59,55,43
62,59,55,43
62,59,55,43
62,59,55,43
62,59,55,43
62,59,55,43
62,59,55,43
62,59,55,43
62,59,55,43
62,59,55,43
62,59,55,43
62,59,55,43
64,59,52,44
64,59,52,44
64,59,52,44
64,59,52,44
60,57,52,45
60,57,52,45
60,57,52,45
60,57,52,45
62,55,50,47
62,55,50,47
62,55,50,47
62,55,50,47
64,55,48,48
64,55,48,48
65,55,50,48
65,55,50,48
67,57,52,49
67,57,52,49
67,57,52,49
67,57,52,49
65,57,50,50
65,57,50,50
65,57,52,50
65,57,52,50
65,62,53,38
65,62,53,38
65,62,55,38
65,62,55,38
64,61,57,45
64,61,57,45
64,61,57,45
64,61,57,45
64,60,57,57
64,60,57,57
65,60,57,57
65,60,57,57
67,60,55,52
67,60,55,52
67,60,53,50
67,60,53,50
67,60,55,52
67,60,55,52
67,60,57,53
67,60,57,53
62,59,59,55
62,59,59,55
62,57,59,55
62,57,59,55
64,55,60,48
64,55,60,48
62,55,60,47
62,55,60,47
60,55,48,45
60,55,48,45
60,55,52,43
60,55,52,43
60,54,50,45
60,54,50,45
60,54,48,45
60,54,48,45
59,55,50,43
59,55,50,43
59,55,50,43
59,55,50,43
55,50,47,41
55,50,47,41
55,50,47,41
55,50,47,41
60,55,48,40
60,55,48,40
60,55,55,40
60,55,55,40
62,53,57,38
62,53,57,38
62,53,59,38
62,53,59,38
64,52,60,36
64,52,60,36
64,55,55,36
64,55,55,36
62,60,53,45
62,60,53,45
64,60,48,45
65,60,48,45
64,60,55,43
64,60,55,43
64,60,55,41
64,60,55,41
62,59,55,43
62,59,55,43
62,59,53,43
62,59,53,43
60,55,52,36
60,55,52,36
60,55,52,36
60,55,52,36
60,55,52,36
60,55,52,36
60,55,52,36
60,55,52,36
