note0,note1,note2,note3
76,72,69,57
76,72,69,57
76,72,69,57
76,72,69,57
76,71,64,55
76,71,64,55
76,71,64,55
76,71,64,55
74,69,65,53
74,69,65,53
74,68,65,52
74,68,65,52
72,69,65,50
72,69,65,50
72,69,64,48
72,69,64,48
71,69,65,50
71,69,65,50
71,69,65,50
71,69,65,50
71,68,64,52
71,68,64,52
71,68,62,52
71,68,62,52
69,64,60,45
69,64,60,45
69,64,60,45
69,64,60,45
69,64,60,45
69,64,60,45
69,64,60,45
69,64,60,45
76,72,69,57
76,72,69,57
76,71,67,57
76,71,67,57
78,69,66,62
78,69,66,62
78,69,64,60
78,69,64,60
79,71,62,59
79,71,62,59
79,71,62,59
79,71,62,59
76,67,60,60
76,67,60,60
76,67,62,59
76,67,62,59
81,72,64,57
81,72,64,57
81,72,64,60
81,72,64,60
81,74,69,65
81,74,69,65
81,74,69,65
81,74,69,65
80,76,71,64
80,76,71,64
80,76,71,64
80,76,71,64
80,76,71,64
80,76,71,64
80,76,71,64
80,76,71,64
81,76,64,60
81,76,64,60
81,76,64,59
81,76,64,59
84,76,69,57
84,76,69,57
84,76,69,57
84,76,69,57
83,77,69,62
83,77,69,62
83,77,69,62
83,77,69,62
83,76,68,64
83,76,68,64
83,74,68,64
83,74,68,64
81,72,64,57
81,72,64,57
81,72,64,57
81,72,64,57
81,72,64,57
81,72,64,57
81,72,64,57
81,72,64,57
81,72,64,57
81,72,64,57
81,72,64,57
81,72,64,57
81,72,64,57
81,72,64,57
81,72,64,57
81,72,64,57
76,72,69,57
76,72,69,57
76,72,69,57
76,72,69,57
76,71,64,55
76,71,64,55
76,71,64,55
76,71,64,55
74,69,65,53
74,69,65,53
74,68,65,52
74,68,65,52
72,69,65,50
72,69,65,50
72,69,64,48
72,69,64,48
71,69,65,50
71,69,65,50
71,69,65,50
71,69,65,50
71,68,64,52
71,68,64,52
71,68,62,52
71,68,62,52
69,64,60,45
69,64,60,45
69,64,60,45
69,64,60,45
69,64,60,45
69,64,60,45
69,64,60,45
69,64,60,45
76,72,69,57
76,72,69,57
76,71,67,57
76,71,67,57
78,69,66,62
78,69,66,62
78,69,64,60
78,69,64,60
79,71,62,59
79,71,62,59
79,71,62,59
79,71,62,59
76,67,60,60
76,67,60,60
76,67,62,59
76,67,62,59
81,72,64,57
81,72,64,57
81,72,64,60
81,72,64,60
81,74,69,65
81,74,69,65
81,74,69,65
81,74,69,65
80,76,71,64
80,76,71,64
80,76,71,64
80,76,71,64
80,76,71,64
80,76,71,64
80,76,71,64
80,76,71,64
81,76,64,60
81,76,64,60
81,76,64,59
81,76,64,59
84,76,69,57
84,76,69,57
84,76,69,57
84,76,69,57
83,77,69,62
83,77,69,62
83,77,69,62
83,77,69,62
83,76,68,64
83,76,68,64
83,74,68,64
83,74,68,64
81,72,64,57
81,72,64,57
81,72,64,57
81,72,64,57
81,72,64,57
81,72,64,57
81,72,64,57
81,72,64,57
81,72,64,57
81,72,64,57
81,72,64,57
81,72,64,57
81,72,64,57
81,72,64,57
81,72,64,57
81,72,64,57
76,72,69,57
76,72,69,57
76,72,69,57
76,72,69,57
76,71,64,56
76,71,64,56
76,71,62,56
76,71,62,56
77,69,60,57
77,69,60,57
77,69,62,59
77,69,62,59
76,67,64,60
76,67,64,60
76,72,64,60
76,72,64,60
74,72,69,54
74,72,69,54
74,72,69,54
74,72,69,54
74,71,67,55
74,71,67,55
74,71,65,55
74,71,65,55
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
76,67,64,60
76,67,64,60
76,67,64,60
76,67,64,60
78,72,64,59
78,72,64,59
78,72,64,57
78,72,64,57
79,71,63,59
79,71,63,59
79,71,63,59
79,71,63,59
76,71,64,57
76,71,64,57
76,71,64,55
76,71,64,55
81,72,63,54
81,72,63,54
81,72,63,54
81,72,63,54
79,71,64,55
79,71,64,55
78,71,64,57
78,71,64,57
78,71,64,59
78,71,64,59
78,71,64,59
78,71,64,59
78,71,63,59
78,71,63,59
78,69,63,59
78,69,63,59
76,68,59,52
76,68,59,52
76,68,59,52
76,68,59,52
76,68,59,52
76,68,59,52
76,68,59,52
76,68,59,52
76,69,60,57
76,69,60,57
76,69,62,59
76,69,62,59
76,69,64,60
76,69,64,60
76,68,64,57
76,68,64,57
74,69,65,53
74,69,65,53
74,71,65,55
74,71,65,55
72,72,64,57
72,72,64,57
72,69,64,53
72,69,64,53
71,69,66,51
71,69,66,51
71,69,66,51
71,69,66,51
71,68,64,52
71,68,64,52
71,68,62,52
71,68,62,52
69,64,61,45
69,64,61,45
69,64,61,45
69,64,61,45
69,64,61,45
69,64,61,45
69,64,61,45
69,64,61,45
69,64,61,45
69,64,61,45
69,64,61,45
69,64,61,45
69,64,61,45
69,64,61,45
69,64,61,45
69,64,61,45
