note0,note1,note2,note3
76,69,64,57
76,69,64,57
76,69,64,57
76,69,64,57
76,69,64,57
76,69,64,57
76,69,64,57
76,69,64,57
76,69,64,57
76,69,64,57
76,69,64,57
76,69,64,57
76,69,64,57
76,69,64,57
76,69,64,57
76,69,65,57
74,69,64,59
74,69,64,59
74,69,64,59
74,69,64,57
72,69,64,57
72,69,64,57
72,69,64,57
72,69,64,52
71,68,64,52
71,68,64,52
71,68,64,52
71,68,64,52
71,68,64,52
71,68,64,52
71,68,64,52
71,69,64,57
72,69,64,57
72,69,64,57
72,69,64,57
72,69,65,59
74,71,64,59
74,71,64,59
74,71,64,59
74,71,64,60
76,69,64,60
76,69,64,60
76,69,64,60
76,69,64,60
76,69,64,60
76,69,64,60
76,69,64,60
76,69,65,59
74,69,64,59
74,69,64,59
74,69,64,59
74,69,64,57
72,69,64,57
72,69,64,57
72,69,64,57
72,69,64,52
71,68,64,52
71,68,64,52
71,68,64,52
71,68,64,52
71,68,64,52
71,68,64,52
71,68,64,52
71,64,60,53
69,64,60,53
69,64,60,53
69,64,60,53
69,64,62,53
71,68,64,52
71,68,64,52
71,68,64,52
71,69,64,57
72,69,64,57
72,69,64,57
72,69,64,57
72,64,64,57
69,64,60,57
69,64,60,57
69,64,60,57
69,64,60,57
69,64,60,57
69,64,60,57
67,64,60,57
67,64,60,57
65,64,60,57
65,64,60,57
65,64,60,57
65,64,60,57
64,64,60,57
64,64,60,57
64,64,60,57
64,64,60,57
64,64,60,57
64,64,60,57
64,64,60,57
64,64,60,57
65,64,60,57
65,64,60,57
65,64,60,57
65,64,60,57
67,64,60,57
67,64,60,57
67,64,60,57
67,64,60,57
69,64,60,57
69,64,60,57
69,64,60,57
69,64,60,57
69,64,60,57
69,64,60,57
69,64,60,57
69,64,60,57
67,64,60,57
67,64,60,57
67,64,60,57
67,64,60,57
65,64,60,57
65,64,60,57
65,64,60,57
65,64,60,57
64,64,60,57
64,64,60,57
64,64,60,57
64,64,60,57
64,64,60,57
64,64,60,57
64,64,60,57
64,64,60,57
69,64,60,57
69,64,60,57
69,64,60,57
69,64,60,57
68,64,60,57
68,64,60,57
68,64,60,57
68,64,60,57
69,64,60,57
69,64,60,57
69,64,60,57
69,64,62,57
71,68,64,52
71,68,64,52
71,68,64,52
71,69,64,52
72,69,64,52
72,69,64,52
72,69,64,52
72,69,64,52
71,68,64,52
71,64,60,57
69,64,60,57
69,64,60,57
69,64,60,57
69,64,60,57
69,64,60,57
69,64,60,57
69,64,60,57
69,64,60,57
69,64,60,57
69,64,60,57
72,69,65,57
72,69,65,57
72,69,65,57
72,69,65,59
74,71,64,59
74,71,64,59
74,71,64,59
74,71,64,60
76,69,64,60
76,69,64,60
76,69,64,60
76,69,64,60
76,69,64,60
76,69,64,60
76,69,64,60
76,69,65,59
74,69,64,59
74,69,64,59
74,69,64,59
74,69,64,57
72,69,64,57
72,69,64,52
71,68,64,52
71,68,64,52
71,68,64,52
71,68,64,52
71,68,64,52
71,68,64,52
71,68,64,52
71,68,64,52
71,68,64,52
71,64,60,53
69,64,60,53
69,64,60,53
69,64,60,53
69,64,62,53
71,68,64,52
71,68,64,52
71,68,64,52
71,69,64,52
72,69,64,52
72,69,64,52
71,68,64,52
71,64,60,45
69,64,60,45
69,64,60,45
69,64,60,45
69,64,60,45
69,64,60,45
69,64,60,45
67,64,60,45
67,64,60,45
65,64,60,45
65,64,60,45
65,64,60,45
65,64,60,45
64,64,60,45
64,64,60,45
64,64,60,45
64,64,60,45
64,64,60,45
64,64,60,45
64,64,60,45
64,64,60,45
65,64,60,45
65,64,60,45
65,64,60,45
65,64,60,45
67,64,60,45
67,64,60,45
67,64,60,45
67,64,60,45
69,64,60,45
69,64,60,45
69,64,60,45
69,64,60,45
69,64,60,45
69,64,60,45
69,64,60,45
69,64,60,45
67,64,60,45
67,64,60,45
67,64,60,45
67,64,60,45
65,64,60,45
65,64,60,45
65,64,60,45
65,64,60,45
64,64,60,45
64,64,60,45
64,64,60,45
64,64,60,45
64,64,60,45
64,64,60,45
64,64,60,45
64,64,60,45
64,64,60,45
64,64,60,45
64,64,60,45
64,64,60,45
64,64,60,45
64,64,60,45
64,64,60,45
64,64,60,45
64,64,60,45
64,64,60,45
64,64,60,45
64,64,60,45
64,64,60,45
64,64,60,45
64,64,60,45
64,64,60,45
