note0,note1,note2,note3
65,69,64,57
65,69,64,57
65,69,64,57
65,69,64,57
67,69,64,57
67,69,64,57
67,69,64,57
67,69,64,57
69,69,60,57
69,69,60,57
70,69,60,57
70,69,60,57
72,69,60,57
72,69,60,57
72,69,60,57
72,69,60,57
65,69,60,57
65,69,60,57
65,69,60,57
65,69,60,57
64,69,60,57
64,69,60,57
64,69,60,57
64,69,60,57
62,69,60,57
62,69,60,57
62,69,60,57
62,69,60,57
60,69,60,57
60,69,60,57
60,69,60,57
60,69,60,57
62,69,60,57
62,69,60,57
62,69,60,57
62,69,60,57
64,69,60,57
64,69,60,57
64,69,60,57
64,69,60,57
65,69,60,57
65,69,60,57
65,69,60,57
65,69,60,57
67,69,60,57
67,69,60,57
67,69,60,57
67,69,60,57
69,69,60,57
69,69,60,57
70,69,60,57
70,69,60,57
67,69,60,57
67,69,60,57
67,69,60,57
67,69,60,57
65,69,60,57
65,69,60,57
65,69,60,57
65,69,60,57
65,69,60,57
65,69,60,57
65,69,60,57
65,69,60,57
65,69,60,57
65,69,60,57
65,69,60,57
65,69,60,57
67,69,60,57
67,69,60,57
67,69,60,57
67,69,60,57
69,69,60,57
69,69,60,57
70,69,60,57
70,69,60,57
72,69,60,57
72,69,60,57
72,69,60,57
72,64,60,45
65,64,60,45
65,64,60,45
65,64,60,45
65,64,60,45
64,64,60,45
64,64,60,45
64,64,60,45
64,64,60,45
62,64,60,45
62,64,60,45
62,64,60,45
62,64,60,45
60,64,60,45
60,64,60,45
60,64,60,45
60,64,60,45
62,64,60,45
62,64,60,45
62,64,60,45
62,64,60,45
64,64,60,45
64,64,60,45
64,64,60,45
64,64,60,45
65,64,60,45
65,64,60,45
65,64,60,45
65,64,60,45
67,64,60,45
67,64,60,45
67,64,60,45
67,64,60,45
69,64,60,45
69,64,60,45
70,64,60,45
70,64,60,45
67,64,60,45
67,64,60,45
67,64,60,45
67,64,60,45
65,64,60,45
65,64,60,45
65,64,60,45
65,64,60,45
65,64,60,45
65,64,60,45
65,64,60,45
65,64,60,45
69,64,60,45
69,64,60,45
69,64,60,45
69,64,60,45
69,64,60,45
69,64,60,45
69,64,60,45
69,64,60,45
67,64,60,45
67,64,60,45
67,64,60,45
67,64,60,45
69,64,60,45
69,64,60,45
69,64,60,45
69,64,60,45
70,64,60,45
70,64,60,45
70,64,60,45
70,64,60,45
69,64,60,45
69,64,60,45
67,64,60,45
67,64,60,45
67,64,60,45
67,64,60,45
65,64,60,45
65,64,60,45
67,64,60,45
67,64,60,45
67,64,60,45
67,64,60,45
62,64,60,45
62,64,60,45
62,64,60,45
62,64,60,45
64,64,60,45
64,64,60,45
64,64,60,45
64,64,60,45
65,64,60,45
65,64,60,45
65,64,60,45
65,64,60,45
67,64,60,45
67,64,60,45
67,64,60,45
67,64,60,45
69,64,60,45
69,64,60,45
70,64,60,45
70,64,60,45
67,64,60,45
67,64,60,45
67,64,60,45
67,64,60,45
65,64,60,45
65,64,60,45
64,64,60,45
64,64,60,45
65,64,60,45
65,64,60,45
65,64,60,45
65,64,60,45
