note0,note1,note2,note3
76,69,64,57
76,69,64,57
76,69,64,57
76,69,65,57
74,69,64,59
74,69,64,59
74,69,64,59
74,69,64,57
72,69,64,57
72,69,64,57
72,69,64,57
72,69,65,59
74,71,64,59
74,71,64,59
74,71,64,59
74,71,64,60
76,69,64,60
76,69,64,60
76,69,64,60
76,69,64,60
77,69,64,60
77,69,64,60
77,69,64,60
77,69,64,60
79,69,64,60
79,69,64,60
79,69,64,60
79,69,64,60
79,69,64,60
79,69,64,60
79,69,64,60
79,69,64,60
81,69,64,60
81,69,64,60
81,69,64,60
81,69,64,60
79,69,64,60
79,69,64,60
79,69,64,60
79,69,64,60
77,69,64,60
77,69,64,60
77,69,64,60
77,69,64,60
76,69,64,60
76,69,65,59
74,71,64,59
74,71,64,59
74,71,64,59
74,71,64,59
74,71,64,59
74,71,64,59
74,71,64,59
74,71,64,59
74,71,64,59
74,69,64,57
72,69,64,57
72,69,64,57
72,69,64,57
72,69,64,57
72,69,64,57
72,69,64,57
72,69,64,57
72,69,64,57
76,69,64,57
76,69,64,57
76,69,64,57
76,69,64,57
79,69,64,57
79,69,64,57
79,69,64,57
79,69,64,57
77,69,64,57
77,69,64,57
77,69,64,57
77,69,64,57
76,69,64,57
76,69,64,57
76,69,64,57
76,69,65,57
74,69,64,59
74,69,64,59
74,69,64,59
74,69,64,57
72,69,64,57
72,69,64,57
72,69,64,57
72,69,64,52
71,68,64,52
71,68,64,52
71,68,64,52
71,68,64,52
71,68,64,52
71,68,64,52
71,68,64,52
71,69,64,57
72,69,64,57
72,69,64,57
72,69,64,57
72,69,65,59
74,71,64,59
74,71,64,59
74,71,64,59
74,71,64,60
76,69,64,57
76,69,64,57
76,69,64,57
76,69,64,57
76,69,64,57
76,69,64,57
77,69,64,57
79,69,64,57
77,69,64,57
77,69,64,57
77,69,64,57
77,69,64,57
77,69,64,57
77,69,64,57
77,69,64,57
77,69,64,57
76,69,64,57
76,69,64,57
76,69,64,57
76,69,64,57
76,69,64,57
76,69,64,57
76,69,64,57
76,69,64,57
76,69,64,57
76,69,65,57
74,71,64,59
74,71,64,60
76,69,64,60
76,69,64,60
77,69,64,60
77,69,64,60
79,69,64,60
79,69,64,60
79,69,64,60
79,69,64,60
77,69,64,60
77,69,64,60
77,69,64,60
77,69,64,60
76,69,64,60
76,69,64,60
76,69,64,60
76,69,65,59
74,71,64,59
74,71,64,59
74,71,64,59
74,71,64,60
76,69,64,60
76,69,64,60
76,69,64,60
76,69,64,60
76,69,64,60
76,69,64,60
76,69,64,60
76,69,65,59
74,71,64,59
74,71,64,59
74,71,64,59
74,71,64,59
74,71,64,59
74,71,64,59
74,71,64,59
74,71,64,60
76,69,64,60
76,69,64,60
78,69,64,60
78,69,64,60
79,69,64,60
79,69,64,60
79,69,64,60
79,69,64,60
79,69,64,60
79,69,64,60
79,69,64,60
79,69,64,60
78,69,64,60
78,69,64,60
78,69,64,60
78,69,64,60
79,69,64,60
79,69,64,60
79,69,64,60
79,69,64,60
79,69,64,60
79,69,64,60
79,69,64,60
79,69,64,60
79,69,64,60
79,69,64,60
79,69,64,60
79,69,64,60
76,69,64,60
76,69,64,60
76,69,64,60
76,69,64,60
81,69,64,60
81,69,64,60
81,69,64,60
81,69,64,60
81,69,64,60
81,69,64,60
79,69,64,60
79,69,64,60
77,69,64,60
77,69,64,60
77,69,64,60
77,69,64,60
76,69,64,60
76,69,65,59
74,71,64,59
74,71,64,59
74,71,64,59
74,71,64,59
74,71,64,59
74,71,64,59
74,71,64,59
74,71,64,59
74,71,64,59
74,71,64,60
76,69,64,60
76,69,64,60
76,69,64,60
76,69,64,60
76,69,64,60
76,69,64,60
77,69,64,60
79,69,64,60
77,69,64,60
77,69,64,60
77,69,64,60
77,69,64,60
76,69,64,60
76,69,65,59
74,71,64,59
74,71,64,59
74,71,64,59
74,71,64,59
74,71,64,59
74,71,64,59
74,71,64,59
74,71,64,59
74,71,64,59
74,69,64,57
72,69,64,57
72,69,64,57
72,69,64,57
72,69,64,57
72,69,64,57
72,69,64,57
72,69,64,57
72,69,64,57
