note0,note1,note2,note3
64,69,64,57
64,64,64,57
64,64,64,57
64,64,64,57
69,64,60,57
69,64,60,57
69,64,60,57
69,64,60,57
67,64,60,57
67,64,60,57
67,64,60,57
67,64,60,57
65,64,60,57
65,64,60,57
64,64,60,57
64,64,60,57
65,64,60,57
65,64,60,57
65,64,60,57
65,64,60,57
64,64,60,57
64,64,60,57
64,64,60,57
64,64,60,57
62,64,60,57
62,64,60,57
62,64,60,57
62,64,60,57
64,64,60,57
64,64,60,57
65,64,60,57
65,64,60,57
62,64,60,57
62,64,60,57
62,64,60,57
62,64,60,57
62,64,60,57
62,64,60,57
62,64,60,57
62,64,60,57
60,64,60,57
60,64,60,57
60,64,60,57
60,64,60,57
60,64,60,57
60,64,60,57
60,64,60,57
60,64,60,57
64,64,60,57
64,64,60,57
65,64,60,57
65,64,60,57
67,64,60,57
67,64,60,57
67,64,60,57
67,64,60,57
65,64,60,57
65,64,60,57
65,64,60,57
65,64,60,57
65,64,60,57
65,64,60,57
68,64,60,57
68,64,60,57
69,64,60,57
69,64,60,57
69,64,60,57
69,64,60,57
67,64,60,57
67,64,60,57
69,64,60,57
69,64,62,57
71,68,62,52
71,68,62,52
71,68,62,52
71,64,60,45
69,64,60,45
69,64,60,45
67,64,60,45
67,64,60,45
66,64,60,45
66,64,60,45
66,64,60,45
66,64,60,45
66,64,60,45
66,64,60,45
66,64,60,45
66,64,60,45
64,64,60,45
64,64,60,45
64,64,60,45
64,64,60,45
64,64,60,45
64,64,60,45
64,64,60,45
64,64,60,45
64,64,60,45
64,64,60,45
64,64,60,45
64,64,60,45
64,64,60,45
64,64,60,45
64,64,60,45
64,64,60,45
62,64,60,45
62,64,60,45
62,64,60,45
62,64,60,45
59,64,60,45
59,64,60,45
59,64,60,45
59,64,60,45
60,64,60,45
60,64,60,45
60,64,60,45
60,64,60,45
60,64,60,45
60,64,60,45
60,64,60,45
60,64,60,45
59,64,60,45
59,64,60,45
59,64,60,45
59,64,60,45
59,64,60,45
59,64,60,45
59,64,60,45
59,64,60,45
57,64,60,45
57,64,60,45
57,64,60,45
57,64,60,45
59,64,60,45
59,64,60,45
59,64,60,45
59,64,60,45
60,64,60,45
60,64,60,45
60,64,60,45
60,64,60,45
62,64,60,45
62,64,60,45
62,64,60,45
62,64,60,45
64,64,60,45
64,64,60,45
64,64,60,45
64,64,60,45
66,64,60,45
66,64,60,45
66,64,60,45
66,64,60,45
68,64,60,45
68,64,60,45
68,64,60,45
68,64,60,45
69,64,60,45
69,64,60,45
69,64,60,45
69,64,60,45
69,64,60,45
69,64,60,45
69,64,60,45
69,64,60,45
68,64,60,45
68,64,60,45
68,64,60,45
68,64,60,45
69,64,60,45
69,64,60,45
69,64,60,45
69,64,60,45
69,64,60,45
69,64,60,45
69,64,60,45
69,64,60,45
