note0,note1,note2,note3
69,69,62,57
69,69,60,57
69,69,60,57
69,69,60,57
69,69,60,57
69,69,60,57
69,69,60,57
69,69,60,57
64,64,60,57
64,64,60,57
64,64,60,57
64,64,60,57
69,64,60,57
69,64,60,57
69,64,60,57
69,64,60,57
69,64,60,57
69,64,60,57
69,64,60,57
69,64,60,57
67,64,60,57
67,64,60,57
67,64,60,57
67,64,60,57
67,64,60,57
67,64,60,57
66,64,60,57
66,64,60,57
66,64,60,57
66,64,60,57
66,64,60,57
66,64,60,57
66,64,60,57
66,64,60,57
66,64,60,57
66,64,60,57
64,64,60,57
64,64,60,57
64,64,60,57
64,64,60,57
64,64,60,57
64,64,60,57
64,64,60,57
64,64,60,57
64,64,60,57
64,64,60,57
64,64,60,57
64,64,60,57
60,64,60,57
60,64,60,57
60,64,60,57
60,64,60,57
60,64,60,57
60,64,60,57
60,64,60,57
60,64,60,57
64,64,60,57
64,64,60,57
64,64,60,57
64,64,60,57
62,64,60,57
62,64,60,57
62,64,60,57
62,64,60,57
60,64,60,57
60,64,60,57
59,64,60,57
59,64,60,57
60,64,60,57
60,64,60,57
60,64,60,57
60,64,60,57
59,64,60,57
59,64,60,57
59,64,60,57
59,64,60,57
57,64,60,57
57,64,60,57
57,64,60,57
57,64,60,57
57,64,60,57
57,64,60,57
57,64,60,57
57,64,60,57
57,64,60,57
57,64,60,57
57,64,60,57
57,64,60,57
57,64,60,57
57,64,60,57
57,64,60,57
57,64,60,57
0,64,60,57
0,64,60,57
0,64,60,57
0,64,60,57
69,64,60,57
69,64,60,57
69,64,60,57
69,64,60,57
69,64,60,57
69,64,60,57
69,64,60,57
69,64,60,57
64,64,60,57
64,64,60,57
64,64,60,57
64,64,60,57
69,64,60,57
69,64,60,57
69,64,60,57
69,64,60,57
69,64,60,57
69,64,60,57
69,64,60,57
69,64,61,45
67,64,61,33
67,64,61,33
67,64,61,33
67,64,61,33
67,64,61,33
67,64,61,33
66,64,61,33
66,64,61,33
66,64,61,33
66,64,61,33
66,64,61,33
66,64,61,33
66,64,61,33
66,64,61,33
66,64,61,33
66,64,61,33
64,64,61,33
64,64,61,33
64,64,61,33
64,64,61,33
64,64,61,33
64,64,61,33
64,64,61,33
64,64,61,33
64,64,61,33
64,64,61,33
64,64,61,33
64,64,61,33
60,64,61,33
60,64,61,33
60,64,61,33
60,64,61,33
60,64,61,33
60,64,61,33
60,64,61,33
60,64,61,33
64,64,61,33
64,64,61,33
64,64,61,33
64,64,61,33
62,64,61,33
62,64,61,33
62,64,61,33
62,64,61,33
60,64,61,33
60,64,61,33
59,64,61,33
59,64,61,33
60,64,61,33
60,64,61,33
60,64,61,33
60,64,61,33
59,64,61,33
59,64,61,33
59,64,61,33
59,64,61,33
57,64,61,33
57,64,61,33
57,64,61,33
57,64,61,33
57,64,61,33
57,64,61,33
57,64,61,33
57,64,61,33
57,64,61,33
57,64,61,33
57,64,61,33
57,64,61,33
57,64,61,33
57,64,61,33
57,64,61,33
57,64,61,33
60,64,61,33
60,64,61,33
60,64,61,33
60,64,61,33
60,64,61,33
60,64,61,33
60,64,61,33
60,64,61,33
62,64,61,33
62,64,61,33
62,64,61,33
62,64,61,33
64,64,61,33
64,64,61,33
64,64,61,33
64,64,61,33
65,64,61,33
65,64,61,33
65,64,61,33
65,64,61,33
65,64,61,33
65,64,61,33
65,64,61,33
65,64,61,33
64,64,61,33
64,64,61,33
64,64,61,33
64,64,61,33
64,64,61,33
64,64,61,33
64,64,61,33
64,64,61,33
62,64,61,33
62,64,61,33
62,64,61,33
62,64,61,33
62,64,61,33
62,64,61,33
62,64,61,33
62,64,61,33
60,64,61,33
60,64,61,33
60,64,61,33
60,64,61,33
60,64,61,33
60,64,61,33
60,64,61,33
60,64,61,33
60,64,61,33
60,64,61,33
60,64,61,33
60,64,61,33
60,64,61,33
60,64,61,33
60,64,61,33
60,64,61,33
62,64,61,33
62,64,61,33
62,64,61,33
62,64,61,33
64,64,61,33
64,64,61,33
64,64,61,33
64,64,61,33
65,64,61,33
65,64,61,33
65,64,61,33
65,64,61,33
65,64,61,33
65,64,61,33
65,64,61,33
65,64,61,33
64,64,61,33
64,64,61,33
64,64,61,33
64,64,61,33
64,64,61,33
64,64,61,33
64,64,61,33
64,64,61,33
62,64,61,33
62,64,61,33
62,64,61,33
62,64,61,33
62,64,61,33
62,64,61,33
62,64,61,33
62,64,61,33
60,64,61,33
60,64,61,33
60,64,61,33
60,64,61,33
60,64,61,33
60,64,61,33
60,64,61,33
60,64,61,33
64,64,61,33
64,64,61,33
64,64,61,33
64,64,61,33
66,64,61,33
66,64,61,33
66,64,61,33
66,64,61,33
67,64,61,33
67,64,61,33
67,64,61,33
67,64,61,33
64,64,61,33
64,64,61,33
64,64,61,33
64,64,61,45
69,64,60,57
69,64,60,57
69,64,60,57
69,64,60,57
69,64,60,57
69,64,60,57
69,64,60,57
69,64,60,57
68,64,60,57
68,64,60,57
68,64,60,57
68,64,60,57
68,64,60,57
68,64,60,57
68,64,60,57
68,64,60,57
69,64,60,57
69,64,60,57
69,64,60,57
69,64,64,57
72,69,64,57
72,69,64,57
72,69,64,57
72,69,64,52
71,68,64,52
71,68,64,52
71,68,64,52
71,64,60,57
69,64,60,57
69,64,60,57
69,64,60,57
69,64,60,57
69,64,60,57
69,64,60,57
69,64,60,57
69,64,60,57
68,64,60,57
68,64,60,57
68,64,60,57
68,64,60,57
69,64,60,57
69,64,60,57
69,64,60,57
69,64,60,57
69,64,60,57
69,64,60,57
69,64,60,57
69,64,60,57
