note0,note1,note2,note3
77,69,64,57
77,69,64,57
77,69,64,57
77,69,64,57
77,69,64,57
77,69,64,57
77,69,64,57
77,69,64,57
84,69,64,57
84,69,64,57
84,69,64,57
84,69,64,57
81,69,64,57
81,69,64,57
81,69,64,57
81,69,64,57
81,69,64,57
81,69,64,57
79,69,64,57
79,69,64,57
77,69,64,57
77,69,64,57
77,69,64,57
77,69,64,57
76,69,64,57
76,69,64,57
76,69,64,57
76,69,64,57
76,69,64,57
76,69,65,57
74,69,64,57
74,69,64,57
72,69,64,57
72,69,64,57
72,69,64,57
72,67,64,57
77,67,64,57
77,67,64,57
77,67,64,57
77,67,64,57
79,67,64,57
79,67,64,57
79,67,64,57
79,67,64,57
81,67,64,57
81,67,64,57
82,67,64,57
82,67,64,57
79,67,64,57
79,67,64,57
79,67,64,57
79,67,64,57
79,67,64,57
79,67,64,57
79,67,64,57
79,67,64,57
77,67,64,57
77,67,64,57
77,67,64,57
77,67,64,57
81,67,64,57
81,67,64,57
81,67,64,57
81,67,64,57
81,67,64,57
81,67,64,57
79,67,64,57
79,67,64,57
81,67,64,57
81,67,64,57
81,67,64,57
81,67,64,57
82,67,64,57
82,67,64,57
82,67,64,57
82,67,64,57
82,67,64,57
82,67,64,57
82,67,64,57
82,67,64,57
82,67,64,57
82,67,64,57
82,67,64,57
82,67,64,57
81,67,64,57
81,67,64,57
81,67,64,57
81,67,64,57
81,67,64,57
81,67,64,57
82,67,64,57
82,67,64,57
84,67,64,57
84,67,64,57
84,67,64,57
84,67,64,57
84,67,64,57
84,67,64,57
84,67,64,57
84,67,64,57
84,67,64,57
84,67,64,57
82,67,64,57
82,67,64,57
81,67,64,57
81,67,64,57
81,67,64,57
81,67,64,57
79,67,64,57
79,67,64,57
79,67,64,57
79,67,64,57
79,67,64,57
79,67,64,57
79,67,64,57
79,67,64,57
79,67,64,57
79,67,64,57
79,67,64,57
79,67,64,57
72,69,64,57
72,69,64,57
72,69,64,57
72,69,65,59
74,71,64,59
74,71,64,59
74,71,64,59
74,71,64,60
76,69,64,60
76,69,64,60
76,69,64,60
76,69,64,60
77,69,64,60
77,69,64,60
77,69,64,60
77,69,64,60
79,69,64,60
79,69,64,60
79,69,64,60
79,69,64,60
81,69,64,60
81,69,64,60
81,69,64,60
82,69,64,60
79,69,64,60
79,69,64,60
79,69,64,60
79,69,64,60
79,69,64,60
79,69,64,60
79,69,64,60
79,69,64,60
77,69,64,60
77,69,64,60
77,69,64,60
77,69,64,60
