note0,note1,note2,note3
64,69,64,57
64,69,64,57
64,69,64,57
64,69,64,57
62,69,64,57
62,69,64,57
62,69,64,57
62,69,64,57
64,69,64,57
64,69,64,57
66,69,64,57
66,69,64,57
67,69,64,57
67,69,64,57
67,69,64,57
67,69,64,57
69,69,60,57
69,69,60,57
69,69,60,57
69,69,60,57
64,67,61,45
64,67,61,33
64,67,61,33
64,67,61,33
64,67,61,33
64,67,61,33
64,67,61,33
64,67,61,33
64,67,61,33
64,67,61,33
64,67,61,33
64,67,61,33
60,67,61,33
60,67,61,33
62,67,61,33
62,67,61,33
64,67,61,33
64,67,61,33
62,67,61,33
62,67,61,33
60,67,61,33
60,67,61,33
60,67,61,33
60,67,61,33
59,67,61,33
59,67,61,33
57,67,61,33
57,67,61,33
59,67,61,33
59,67,61,33
59,67,61,33
59,67,61,33
57,67,61,33
57,67,61,33
57,67,61,33
57,67,61,33
57,67,61,33
57,67,61,33
57,67,61,33
57,67,61,33
57,67,61,33
57,67,61,33
57,67,61,33
57,67,61,33
60,67,61,33
60,67,61,33
60,67,61,33
60,67,61,33
62,67,61,33
62,67,61,33
62,67,61,33
62,67,61,33
62,67,61,33
62,67,61,33
62,67,61,33
62,67,61,33
57,67,61,33
57,67,61,33
57,67,61,33
57,67,61,33
55,67,61,33
55,67,61,33
55,67,61,33
55,67,61,33
60,67,61,33
60,67,61,33
60,67,61,33
60,67,61,33
62,67,61,33
62,67,61,33
62,67,61,33
62,67,61,33
64,67,61,33
64,67,61,33
64,67,61,33
64,67,61,33
64,67,61,33
64,67,61,33
62,67,61,33
62,67,61,33
60,67,61,33
60,67,61,33
60,67,61,33
60,67,61,33
62,67,61,33
62,67,61,33
62,67,61,33
62,67,61,33
64,67,61,33
64,67,61,33
62,67,61,33
62,67,61,33
60,67,61,33
60,67,61,33
60,67,61,33
60,67,61,33
59,67,61,33
59,67,61,33
59,67,61,33
59,67,61,33
57,67,61,33
57,67,61,33
57,67,61,33
57,67,61,33
59,67,61,33
59,67,61,33
59,67,61,33
59,67,61,33
59,67,61,33
59,67,61,33
59,67,61,33
59,67,61,33
57,67,61,33
57,67,61,33
57,67,61,33
57,67,61,33
57,67,61,33
57,67,61,33
57,67,61,33
57,67,61,33
57,67,61,33
57,67,61,33
57,67,61,33
57,67,61,33
57,67,61,33
57,67,61,33
57,67,61,33
57,67,61,33
57,67,61,33
57,67,61,33
57,67,61,33
57,67,61,33
57,67,61,33
57,67,61,33
57,67,61,33
57,67,61,33
57,67,61,33
57,67,61,33
57,67,61,33
57,67,61,33
57,67,61,33
57,67,61,33
57,67,61,33
57,67,61,33
64,67,61,33
64,67,61,33
64,67,61,33
64,67,61,33
64,67,61,33
64,67,61,33
64,67,61,33
64,67,61,33
