note0,note1,note2,note3
67,69,60,57
67,69,62,59
67,71,67,55
67,71,65,55
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,60
71,66,66,62
71,66,69,54
71,71,67,55
71,71,65,55
72,67,64,48
72,67,64,48
72,67,64,48
72,71,67,55
74,71,67,55
74,75,69,54
75,76,71,52
75,75,72,64
70,76,72,64
70,78,72,64
70,78,71,63
70,78,71,64
70,76,64,60
70,76,66,57
68,76,67,57
68,75,69,59
67,71,69,52
67,71,68,52
67,64,69,57
67,65,69,69
67,67,67,71
67,60,65,69
67,72,67,64
67,72,69,66
65,79,71,67
65,79,72,67
65,78,74,62
65,78,72,62
70,78,71,63
70,78,69,63
70,79,67,64
70,79,67,60
67,74,66,62
67,72,66,62
67,71,67,55
67,71,65,55
72,67,64,48
72,67,64,48
72,67,64,48
72,67,60,60
71,74,60,62
71,74,59,62
71,74,67,64
71,72,67,65
71,72,67,67
71,71,65,55
72,67,64,48
72,67,57,48
74,67,59,55
74,69,60,53
74,67,59,55
74,67,60,60
75,67,60,59
75,69,60,57
75,69,60,55
75,69,60,53
74,67,59,55
74,67,64,48
72,67,64,48
72,67,60,60
70,64,55,58
70,65,57,57
68,67,57,45
68,67,58,38
67,66,57,38
67,64,55,38
67,66,57,38
67,64,55,38
68,66,57,38
68,64,55,38
70,66,57,38
70,64,55,38
65,66,57,38
65,64,55,38
65,66,57,38
65,64,55,38
65,66,57,38
65,64,55,38
65,66,57,38
65,64,55,38
63,66,57,38
63,64,55,38
63,66,57,38
63,64,55,38
75,66,57,38
75,64,55,38
75,66,57,38
75,64,57,57
74,67,59,55
74,69,60,53
74,67,59,55
74,67,64,48
72,67,64,48
72,67,60,60
70,74,60,62
70,74,59,62
70,74,67,64
70,72,67,65
70,72,67,67
70,71,65,55
72,67,64,48
72,67,64,48
72,67,64,48
72,67,60,60
70,64,55,58
70,65,57,57
70,67,57,45
70,67,58,38
68,66,57,38
68,64,55,38
67,66,57,38
67,64,55,38
67,66,57,38
67,64,55,38
67,66,57,38
67,64,55,38
65,66,57,38
65,64,55,38
65,66,57,38
65,64,55,38
70,66,57,38
70,64,55,38
70,66,57,38
70,64,55,38
70,66,57,38
70,64,55,38
68,66,57,38
68,64,55,38
67,66,57,38
67,64,55,38
67,66,57,38
67,64,55,38
75,66,57,38
75,64,57,57
74,67,59,55
74,67,60,60
70,74,60,62
70,74,59,62
70,74,67,64
70,72,67,65
70,72,67,67
70,71,65,55
72,67,64,48
72,67,62,48
74,69,60,53
74,67,59,55
74,71,67,55
74,71,65,55
75,67,64,48
75,76,64,48
75,74,57,50
75,74,55,50
77,74,57,50
77,74,58,50
75,72,55,52
75,72,57,53
74,67,59,55
74,67,64,48
72,67,64,48
72,67,64,60
70,66,66,62
70,66,69,54
70,71,67,55
70,71,65,55
72,67,64,48
72,67,57,48
74,67,59,55
74,69,60,53
74,67,59,55
74,69,60,53
74,67,59,55
74,69,60,53
74,67,59,55
74,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,76,64,48
75,74,57,50
75,74,55,50
75,74,57,50
75,74,58,50
75,72,55,52
75,72,57,53
74,67,59,55
74,67,64,48
72,67,64,48
72,72,67,60
71,74,67,58
71,74,65,58
79,72,65,60
79,72,62,60
79,72,64,48
79,71,65,55
72,67,64,48
72,64,60,57
71,65,62,57
71,64,64,55
71,62,65,53
71,60,67,52
71,60,67,53
71,62,65,52
71,62,65,50
71,55,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,66,62,50
