note0,note1,note2,note3
73,69,60,57
73,71,67,64
71,72,69,64
71,74,71,62
69,67,72,64
69,69,72,65
69,71,67,67
69,71,67,65
71,72,67,64
71,72,69,66
71,79,71,67
71,79,72,67
69,78,74,62
69,76,74,64
68,74,67,65
68,76,67,64
66,76,69,66
66,74,71,67
68,76,72,67
68,78,74,62
69,76,74,64
69,74,67,65
71,76,67,64
71,76,69,66
71,74,71,67
71,76,72,67
71,78,74,62
71,78,72,62
73,78,71,63
73,78,69,63
73,79,67,64
73,79,67,60
73,74,66,62
73,72,66,62
74,71,67,55
74,72,67,48
76,67,60,60
76,69,60,53
74,67,59,55
74,67,60,48
73,68,58,48
73,70,58,48
71,72,56,48
71,70,55,50
69,70,55,51
69,70,53,53
69,68,65,50
69,69,66,51
71,69,59,52
71,68,64,52
73,68,62,52
73,69,60,53
74,67,59,55
74,69,60,53
74,67,59,55
74,69,60,53
74,67,59,55
74,69,60,53
74,67,59,55
74,67,60,60
73,64,55,58
73,65,57,57
73,67,57,45
73,67,58,38
73,66,57,38
73,64,55,38
71,66,57,38
71,64,55,38
69,66,57,38
69,64,55,38
69,66,57,38
69,64,55,38
71,66,57,38
71,64,55,38
71,66,57,38
71,64,55,38
69,66,57,38
69,64,55,38
68,66,57,38
68,64,55,38
66,66,57,38
66,64,55,38
68,66,57,38
68,64,55,38
69,66,57,38
69,64,55,38
71,66,57,38
71,64,55,38
71,66,57,38
71,64,55,38
71,66,57,38
71,64,55,38
73,66,57,38
73,64,55,38
73,66,57,38
73,64,55,38
73,66,57,38
73,64,57,57
74,67,59,55
74,67,60,60
76,67,60,48
76,69,60,53
74,67,59,55
74,67,60,48
73,68,58,48
73,70,58,48
71,72,56,48
71,70,55,50
69,70,55,51
69,70,53,53
69,68,65,50
69,69,64,48
71,69,64,50
71,69,64,52
73,68,64,52
73,68,62,52
74,69,60,53
74,67,59,55
74,69,60,53
74,67,59,55
74,69,60,53
74,67,59,55
74,71,67,55
74,72,67,60
73,72,67,59
73,72,69,57
73,74,67,59
73,74,67,60
76,72,67,60
76,72,67,48
76,67,60,60
76,67,60,59
78,69,60,57
78,69,62,59
78,67,64,60
78,67,62,59
76,67,60,60
76,69,60,53
74,67,59,55
74,65,59,55
73,64,60,48
73,64,59,48
71,52,57,48
71,54,59,47
69,57,59,47
69,57,59,40
71,55,59,40
71,54,59,40
73,57,59,40
73,55,59,40
74,54,59,40
76,57,59,40
71,55,59,40
71,54,59,40
71,57,59,40
71,55,59,40
69,54,59,40
69,57,59,40
69,55,59,40
69,54,59,40
73,57,59,40
73,55,59,40
73,54,59,40
73,57,59,40
73,55,59,40
73,54,59,40
73,57,59,40
73,55,59,40
73,54,59,40
73,57,59,40
73,55,59,40
73,54,59,40
71,57,59,40
71,55,59,40
71,54,59,40
71,57,59,40
69,55,59,40
69,54,59,40
69,57,59,40
69,55,59,40
68,54,59,40
68,57,59,40
68,55,59,40
68,54,59,40
66,57,59,40
66,55,59,40
66,54,59,40
66,57,59,40
69,55,59,40
69,54,59,40
69,57,59,40
69,55,59,40
68,54,59,40
68,57,59,40
68,55,59,40
68,54,59,40
66,57,59,40
66,55,59,40
66,54,59,40
66,57,59,40
66,55,59,40
66,54,59,40
66,57,59,40
66,55,59,40
64,54,59,40
64,57,59,40
64,55,59,40
64,54,59,40
64,57,59,40
64,55,59,40
64,54,59,40
64,57,59,40
69,55,59,40
69,54,59,40
69,57,59,40
69,55,59,40
69,54,59,40
69,57,59,40
69,55,59,40
69,54,59,40
71,57,59,40
71,55,59,40
71,54,59,40
71,57,59,40
71,55,59,40
71,54,59,40
71,57,59,40
71,55,59,40
73,54,59,40
73,57,59,40
73,62,50,47
73,60,55,52
74,67,59,55
74,69,60,53
74,67,59,55
74,65,59,55
73,64,60,48
73,64,59,48
73,52,57,48
73,54,59,47
73,57,59,47
73,57,59,40
71,55,59,40
71,54,59,40
69,57,59,40
69,55,59,40
68,54,59,40
68,57,59,40
66,55,59,40
66,54,59,40
68,57,59,40
68,55,59,40
69,54,59,40
69,57,59,40
69,55,59,40
69,54,59,40
68,57,59,40
68,55,59,40
68,54,59,40
68,57,59,40
66,55,59,40
66,54,59,40
66,57,59,40
66,55,59,40
66,54,59,40
66,57,59,40
66,55,59,40
66,54,59,40
66,57,59,40
66,55,59,40
66,54,59,40
66,57,59,40
66,55,59,40
66,54,59,40
66,57,59,40
66,62,50,47
