note0,note1,note2,note3
69,69,60,57
69,71,67,64
69,72,69,64
69,74,71,62
64,67,72,64
64,69,72,65
64,71,67,67
64,71,67,65
66,72,67,64
66,72,69,66
66,79,71,67
66,79,72,67
68,78,74,62
68,76,74,64
68,74,67,65
68,76,67,64
69,76,69,66
69,74,71,67
69,76,72,67
69,78,74,62
71,76,74,64
71,74,67,65
71,76,67,64
71,76,69,66
73,74,71,67
73,76,72,67
71,78,74,62
71,78,72,62
69,78,71,63
69,78,69,63
69,79,67,64
69,79,67,60
73,74,66,62
73,72,66,62
74,71,67,55
74,72,67,48
76,72,67,60
76,72,67,48
76,67,60,60
76,69,60,57
76,69,60,55
76,69,60,53
74,71,67,55
74,71,67,53
73,72,67,52
73,72,67,53
74,71,67,55
74,72,67,48
76,67,60,60
76,69,60,57
76,69,60,55
76,69,60,53
74,67,59,55
74,69,60,53
74,67,59,55
74,69,60,53
74,67,59,55
74,69,60,53
74,67,59,55
74,67,60,48
73,68,58,48
73,70,58,48
73,72,56,48
73,70,55,50
73,70,55,51
73,70,53,53
73,68,65,50
73,69,64,48
74,69,60,53
74,67,59,55
74,71,67,55
74,75,69,54
73,76,71,52
73,75,72,64
73,76,72,64
73,78,72,64
71,78,71,63
71,78,69,63
71,79,67,64
71,79,67,60
69,74,66,62
69,72,66,64
71,71,67,65
71,72,67,64
73,72,69,66
73,79,71,67
73,79,72,67
73,78,74,62
73,78,72,62
73,78,71,63
73,78,71,64
73,76,64,60
69,76,62,58
69,76,60,57
69,77,60,57
69,76,72,52
73,74,71,52
73,72,69,53
74,71,67,55
74,72,67,48
76,72,67,60
76,72,67,48
76,72,67,60
76,72,67,48
76,72,67,60
76,72,67,48
76,72,67,60
76,72,67,59
73,72,65,57
73,72,67,55
74,71,67,55
74,72,67,48
76,67,60,60
76,69,60,57
76,69,60,55
76,69,60,53
74,67,59,55
74,69,60,53
74,67,59,55
74,69,60,53
74,67,59,55
74,69,60,53
74,67,59,55
74,67,60,48
73,68,58,48
73,70,58,48
73,72,56,48
73,70,55,50
73,70,55,51
73,70,53,53
73,68,65,50
73,69,64,48
74,69,60,53
74,67,59,55
74,67,59,55
74,65,59,55
73,64,60,48
73,64,59,48
73,52,57,48
73,54,59,47
71,57,59,47
71,57,59,40
71,55,59,40
71,54,59,40
69,57,59,40
69,55,59,40
71,54,59,40
71,57,59,40
73,55,59,40
73,54,59,40
73,57,59,40
73,55,59,40
73,54,59,40
73,57,59,40
73,55,59,40
73,54,59,40
69,57,59,40
69,55,59,40
69,54,59,40
69,57,59,40
71,55,59,40
71,54,59,40
71,57,59,40
71,55,59,40
73,54,59,40
73,57,59,40
73,55,59,40
73,54,59,40
73,57,59,40
73,55,59,40
73,54,59,40
73,57,59,40
66,55,59,40
66,54,59,40
66,57,59,40
66,55,59,40
68,54,59,40
68,57,59,40
68,55,59,40
68,54,59,40
69,57,59,40
69,55,59,40
68,54,59,40
68,57,59,40
66,55,59,40
66,54,59,40
66,57,59,40
66,55,59,40
64,54,59,40
64,57,59,40
64,55,59,40
64,54,59,40
64,57,59,40
64,55,59,40
64,54,59,40
64,57,59,40
69,55,59,40
69,54,59,40
69,57,59,40
69,55,59,40
71,54,59,40
71,57,59,40
71,55,59,40
71,54,59,40
73,57,59,40
73,55,59,40
73,54,59,40
73,57,59,40
71,62,50,47
71,60,52,48
73,60,53,50
73,60,55,52
74,67,59,55
74,69,60,53
74,67,59,55
74,65,59,55
73,64,60,48
73,64,59,48
73,52,57,48
73,54,59,47
71,57,59,47
71,57,59,40
71,55,59,40
71,54,59,40
71,57,59,40
71,55,59,40
71,54,59,40
71,57,59,40
69,55,59,40
69,54,59,40
69,57,59,40
69,55,59,40
69,54,59,40
69,57,59,40
69,55,59,40
69,54,59,40
69,57,59,40
69,55,59,40
69,54,59,40
69,57,59,40
69,55,59,40
69,54,59,40
69,57,59,40
69,62,50,47
