note0,note1,note2,note3
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,60
79,67,62,59
79,72,64,57
79,67,62,59
79,67,60,60
76,72,67,60
76,72,67,48
76,67,60,60
76,69,60,57
76,69,60,55
76,69,60,53
74,67,59,55
74,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,62,48
71,67,62,47
71,67,67,52
71,65,67,50
71,64,67,48
71,62,67,48
71,60,65,53
69,62,65,53
69,60,67,52
67,60,67,53
67,62,65,52
67,62,65,50
67,55,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,57,48
74,67,59,55
74,69,60,53
74,67,59,55
74,67,60,60
76,69,60,57
76,69,60,55
77,69,60,53
77,67,60,55
74,67,59,55
74,69,60,53
74,67,59,55
74,69,60,53
74,67,59,55
74,69,60,53
74,67,59,55
74,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,65,48
76,72,67,60
76,72,67,48
76,67,60,60
76,69,60,57
76,69,60,55
76,69,60,53
74,67,59,55
74,67,60,60
76,67,60,48
76,67,60,60
76,69,60,57
76,69,60,55
77,69,60,53
77,69,65,50
77,71,65,50
77,69,65,50
77,71,65,50
77,69,65,50
77,71,65,50
77,69,65,50
77,71,65,50
77,69,65,50
77,71,65,50
77,72,67,48
76,72,67,60
76,72,67,48
76,72,67,60
76,72,67,48
76,67,60,60
76,72,60,57
77,72,62,57
77,71,64,52
79,72,64,57
79,71,64,52
79,72,64,57
79,71,64,52
79,72,64,57
79,72,64,60
79,72,65,60
79,72,62,60
79,72,64,48
79,70,64,48
77,69,60,53
77,67,60,48
76,67,60,60
76,69,60,57
76,69,60,55
76,69,60,53
74,67,59,55
74,69,60,53
74,67,59,55
74,69,60,53
74,67,59,55
74,69,60,53
74,67,59,55
74,69,60,53
74,67,59,55
74,69,60,53
74,71,67,55
74,75,69,54
67,76,71,52
67,75,72,64
67,76,72,64
67,78,72,64
69,78,71,63
69,78,69,63
69,79,67,64
69,79,67,60
71,74,66,62
71,72,66,62
71,71,67,55
71,71,65,55
72,67,64,48
72,67,64,48
72,67,64,48
72,67,62,48
74,69,60,53
74,67,59,55
74,71,67,55
74,72,67,48
76,67,60,60
76,69,60,57
76,69,60,55
77,69,60,53
74,67,59,55
74,69,60,53
74,67,59,55
74,69,60,53
74,67,59,55
74,69,60,53
74,67,59,55
74,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,66,62,50
