note0,note1,note2,note3
72,67,64,48
72,67,64,48
72,67,64,48
72,76,72,60
71,76,72,62
71,76,71,64
71,72,69,65
71,74,69,65
69,72,67,64
69,72,69,66
69,79,71,67
69,79,72,67
67,78,74,62
67,76,74,64
65,74,67,65
65,76,67,64
64,79,64,60
64,74,69,62
64,62,70,62
64,67,70,60
69,69,69,60
69,62,69,58
69,62,67,58
69,74,69,53
69,74,69,55
69,74,69,57
69,76,70,55
69,77,72,53
67,76,72,53
67,74,67,47
67,71,67,43
67,71,65,43
72,67,64,48
72,67,64,48
72,67,64,48
72,64,60,48
71,64,59,48
71,52,57,48
71,54,59,47
71,57,59,47
69,57,59,40
69,55,59,40
69,54,59,40
69,57,59,40
67,55,59,40
67,54,59,40
65,57,59,40
65,55,59,40
64,54,59,40
64,57,59,40
64,55,59,40
64,54,59,40
69,57,59,40
69,55,59,40
69,54,59,40
69,57,59,40
69,55,59,40
69,54,59,40
69,57,59,40
69,55,59,40
67,54,59,40
67,57,59,40
67,55,59,40
67,54,59,40
67,57,59,40
67,55,59,40
67,54,59,40
67,57,59,40
69,55,59,40
69,54,59,40
69,57,59,40
69,55,59,40
71,54,59,40
71,57,59,40
71,62,50,47
71,55,52,48
72,67,64,48
72,71,67,55
74,71,67,55
74,72,67,48
76,67,60,60
76,69,60,57
76,69,60,55
76,69,60,53
74,67,59,55
74,69,60,53
74,67,59,55
74,69,60,53
74,67,59,55
74,69,60,53
74,67,59,55
74,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,76,72,60
71,76,72,62
71,76,71,64
71,72,69,65
71,74,69,65
69,72,67,64
69,72,69,66
69,79,71,67
69,79,72,67
67,78,74,62
67,76,74,64
65,74,67,65
65,76,67,64
64,79,64,60
64,74,69,62
64,62,70,62
64,67,70,60
69,69,69,60
69,62,69,58
69,62,67,58
69,74,69,53
69,74,69,55
69,74,69,57
69,76,70,55
69,77,72,53
67,76,72,53
67,74,67,47
67,71,67,43
67,71,65,43
72,67,64,48
72,67,64,48
72,67,64,48
72,64,60,48
71,64,59,48
71,52,57,48
71,54,59,47
71,57,59,47
69,57,59,40
69,55,59,40
69,54,59,40
69,57,59,40
67,55,59,40
67,54,59,40
65,57,59,40
65,55,59,40
64,54,59,40
64,57,59,40
64,55,59,40
64,54,59,40
69,57,59,40
69,55,59,40
69,54,59,40
69,57,59,40
69,55,59,40
69,54,59,40
69,57,59,40
69,55,59,40
67,54,59,40
67,57,59,40
67,55,59,40
67,54,59,40
67,57,59,40
67,55,59,40
67,54,59,40
67,57,59,40
69,55,59,40
69,54,59,40
69,57,59,40
69,55,59,40
71,54,59,40
71,57,59,40
71,62,50,47
71,55,52,48
72,67,64,48
72,71,67,55
74,71,67,55
74,72,67,48
76,67,60,60
76,69,60,57
76,69,60,55
76,69,60,53
74,67,59,55
74,69,60,53
74,67,59,55
74,69,60,53
74,67,59,55
74,69,60,53
74,67,59,55
74,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,57,48
74,67,59,55
74,69,60,53
74,67,59,55
74,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,60
69,66,66,62
69,66,69,54
71,71,67,55
71,71,65,55
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,71,67,55
74,71,67,55
74,69,67,53
71,67,67,52
71,60,65,53
71,62,65,53
71,60,67,52
71,60,67,53
71,62,65,52
71,62,65,50
71,55,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,57,48
74,67,59,55
74,69,60,53
74,67,59,55
74,67,64,48
72,67,64,48
72,67,60,60
71,74,60,62
71,74,59,62
69,74,67,64
69,72,67,65
71,72,67,67
71,71,65,55
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,71,67,55
74,71,67,55
74,71,67,53
71,72,67,52
71,72,67,53
71,72,67,55
71,71,67,55
