note0,note1,note2,note3
65,69,60,57
65,69,62,59
65,71,67,55
65,75,69,54
65,76,71,52
65,75,72,64
65,76,72,64
65,78,72,64
65,78,71,63
65,78,69,63
67,79,67,64
67,79,67,60
69,74,66,62
69,72,66,62
70,71,67,55
70,71,65,55
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,62,47
67,67,64,47
67,69,66,45
67,62,59,43
67,60,64,57
69,62,66,57
69,64,68,52
69,62,68,52
69,60,69,45
69,64,60,57
69,64,64,55
69,62,65,53
69,60,67,52
71,60,67,53
71,62,65,52
71,62,65,50
71,55,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,66,62,50
70,66,60,50
70,62,59,43
70,60,64,57
70,62,66,57
69,64,68,52
69,62,68,52
69,60,69,45
69,64,60,57
69,65,62,57
69,64,64,55
67,62,65,53
67,60,67,52
69,60,67,53
69,62,65,52
70,62,65,50
70,55,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,76,72,60
70,76,72,62
70,76,71,64
70,72,69,65
70,74,69,65
69,72,67,64
69,72,69,66
69,79,71,67
69,79,72,67
69,78,74,62
69,76,74,64
69,74,67,65
69,76,67,64
67,79,64,60
67,74,69,62
67,62,70,62
67,67,70,60
69,69,69,60
69,62,69,58
69,62,67,58
69,74,69,53
69,74,69,55
69,74,69,57
69,76,70,55
69,77,72,53
69,76,72,53
69,74,67,47
69,71,67,43
69,71,65,43
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,64,60,48
70,64,59,48
70,52,57,48
70,54,59,47
70,57,59,47
69,57,59,40
69,55,59,40
69,54,59,40
69,57,59,40
69,55,59,40
69,54,59,40
69,57,59,40
69,55,59,40
67,54,59,40
67,57,59,40
67,55,59,40
67,54,59,40
65,57,59,40
65,55,59,40
65,54,59,40
65,57,59,40
65,55,59,40
65,54,59,40
65,57,59,40
65,55,59,40
64,54,59,40
64,57,59,40
64,55,59,40
64,54,59,40
65,57,59,40
65,55,59,40
65,54,59,40
65,57,59,40
65,55,59,40
65,54,59,40
65,57,59,40
65,55,59,40
65,54,59,40
65,57,59,40
65,55,59,40
65,54,59,40
67,57,59,40
67,55,59,40
65,54,59,40
65,57,59,40
67,55,59,40
67,54,59,40
69,57,59,40
69,55,59,40
70,54,59,40
70,57,59,40
70,55,59,40
70,54,59,40
69,57,59,40
69,55,59,40
69,54,59,40
69,57,59,40
69,55,59,40
69,54,59,40
69,57,59,40
69,55,59,40
67,54,59,40
67,57,59,40
67,55,59,40
67,54,59,40
65,57,59,40
65,55,59,40
65,54,59,40
65,57,59,40
65,55,59,40
65,54,59,40
65,57,59,40
65,55,59,40
64,54,59,40
64,57,59,40
64,55,59,40
64,54,59,40
65,57,59,40
65,55,59,40
65,54,59,40
65,57,59,40
65,55,59,40
65,54,59,40
65,57,59,40
65,55,59,40
65,54,59,40
65,57,59,40
65,55,59,40
65,54,59,40
