note0,note1,note2,note3
77,69,60,57
77,69,60,55
77,69,60,53
77,69,65,50
77,71,65,50
77,69,65,50
77,71,65,50
77,69,65,50
77,71,65,50
77,69,65,50
77,71,65,50
77,69,65,50
77,71,65,50
77,69,65,50
77,71,65,50
77,69,65,50
75,67,67,52
75,60,65,53
75,62,65,53
75,60,67,52
73,60,67,53
73,62,65,52
73,62,65,50
73,55,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,60,48
73,68,58,48
73,70,58,48
73,72,56,48
73,70,55,50
75,70,55,51
75,70,53,53
75,68,65,50
75,69,64,48
77,69,65,50
77,71,65,50
77,69,65,50
77,71,65,50
77,69,65,50
77,71,65,50
77,69,65,50
77,67,64,55
75,65,62,57
75,64,64,55
75,62,65,53
75,60,67,52
73,60,67,53
73,62,65,52
73,62,65,50
73,55,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,60
70,66,66,62
70,66,69,54
70,71,67,55
70,71,65,55
72,67,64,48
72,67,64,48
72,67,64,48
72,57,53,38
73,56,52,40
73,56,50,40
73,52,48,33
73,57,60,45
70,57,59,47
70,57,59,40
70,55,59,40
70,54,59,40
70,57,59,40
70,55,59,40
68,54,59,40
68,57,59,40
66,55,59,40
66,54,59,40
66,57,59,40
66,55,59,40
65,54,59,40
65,57,59,40
65,55,59,40
65,54,59,40
65,57,59,40
65,55,59,40
65,54,59,40
65,57,59,40
66,55,59,40
66,54,59,40
66,57,59,40
66,55,59,40
68,54,59,40
68,57,59,40
68,55,59,40
68,54,59,40
70,57,59,40
70,55,59,40
70,54,59,40
70,57,59,40
70,55,59,40
70,54,59,40
70,57,59,40
70,55,59,40
68,54,59,40
68,57,59,40
68,55,59,40
68,54,59,40
66,57,59,40
66,55,59,40
66,54,59,40
66,57,59,40
65,55,59,40
65,54,59,40
65,57,59,40
65,55,59,40
65,54,59,40
65,57,59,40
65,55,59,40
65,54,59,40
70,57,59,40
70,55,59,40
70,54,59,40
70,57,59,40
69,55,59,40
69,54,59,40
69,57,59,40
69,55,59,40
70,54,59,40
70,57,59,40
70,62,50,47
70,55,52,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,60
73,66,66,62
73,66,69,54
73,71,67,55
73,71,65,55
72,67,64,48
72,76,72,60
70,72,69,65
70,74,69,65
70,72,67,64
70,72,69,66
70,79,71,67
70,79,72,67
70,78,74,62
70,78,72,62
70,78,71,63
70,78,71,64
73,76,64,60
73,76,64,59
73,76,69,57
73,77,69,62
75,76,68,64
75,74,68,64
75,72,64,57
75,72,65,50
77,71,65,50
77,69,65,50
77,71,65,50
77,69,65,50
77,71,65,50
77,69,65,50
77,71,65,50
77,72,67,48
75,74,60,48
75,76,60,48
75,74,59,53
75,72,60,53
73,71,67,55
73,71,65,55
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,60
70,66,66,62
70,66,69,54
70,71,67,55
70,71,65,55
72,67,64,48
72,67,64,48
72,67,64,48
72,72,67,60
73,71,67,55
73,71,65,55
72,67,64,48
72,64,60,48
70,64,59,48
70,52,57,48
70,54,59,47
70,57,59,47
70,57,59,40
70,55,59,40
68,54,59,40
68,57,59,40
66,55,59,40
66,54,59,40
66,57,59,40
66,55,59,40
65,54,59,40
65,57,59,40
65,55,59,40
65,54,59,40
65,57,59,40
65,55,59,40
65,54,59,40
65,57,59,40
66,55,59,40
66,54,59,40
66,57,59,40
66,55,59,40
68,54,59,40
68,57,59,40
68,55,59,40
68,54,59,40
70,57,59,40
70,55,59,40
70,54,59,40
70,57,59,40
70,55,59,40
70,54,59,40
70,57,59,40
70,55,59,40
68,54,59,40
68,57,59,40
68,55,59,40
68,54,59,40
66,57,59,40
66,55,59,40
66,54,59,40
66,57,59,40
65,55,59,40
65,54,59,40
65,57,59,40
65,55,59,40
65,54,59,40
65,57,59,40
65,55,59,40
65,54,59,40
65,57,59,40
65,55,59,40
65,54,59,40
65,57,59,40
65,55,59,40
65,54,59,40
65,57,59,40
65,55,59,40
65,54,59,40
65,57,59,40
65,55,59,40
65,54,59,40
65,57,59,40
65,55,59,40
65,54,59,40
65,57,59,40
