note0,note1,note2,note3
76,69,60,57
76,69,59,57
76,67,61,45
76,65,62,50
72,67,64,48
72,72,67,60
71,71,67,55
71,71,65,55
72,67,64,48
72,67,64,48
72,67,64,48
72,76,72,60
71,76,72,62
71,76,71,64
71,72,69,65
71,74,69,65
68,76,71,64
68,72,69,65
68,74,69,62
68,62,70,62
69,67,70,60
69,69,69,60
69,62,69,58
69,62,67,58
69,74,69,53
69,74,69,55
69,74,69,57
69,76,70,55
68,77,72,53
68,76,72,53
68,74,67,47
68,74,67,48
76,72,67,48
76,72,67,60
76,72,67,48
76,72,67,60
76,72,67,48
76,72,67,60
76,72,67,48
76,72,67,60
76,72,67,48
76,67,60,60
76,69,60,57
76,69,60,55
77,69,60,53
77,69,60,55
77,69,60,53
77,69,60,57
76,69,60,55
76,69,60,53
74,67,59,55
74,69,60,53
74,67,59,55
74,69,60,53
74,67,59,55
74,69,60,53
74,67,59,55
74,69,60,53
74,67,59,55
74,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,60
71,66,66,62
71,66,69,54
71,71,67,55
71,71,65,55
72,67,64,48
72,67,64,48
72,67,64,48
72,67,62,48
74,69,60,53
74,67,59,55
74,71,67,55
74,72,67,48
76,67,60,60
76,69,60,57
76,69,60,55
76,69,60,53
74,67,59,55
74,69,60,53
74,67,59,55
74,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,66,62,50
71,66,60,50
71,62,59,43
71,60,64,57
71,62,66,57
71,64,68,52
71,62,68,52
71,60,69,45
71,64,60,57
69,65,62,57
69,64,64,55
69,62,65,53
69,60,67,52
71,60,67,53
71,62,65,52
71,62,65,50
71,55,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,71,67,55
74,71,67,55
74,72,67,48
76,67,60,60
76,64,55,58
71,65,57,57
71,67,57,45
71,67,58,38
71,66,57,38
71,64,55,38
71,66,57,38
71,64,55,38
71,66,57,38
69,64,55,38
69,66,57,38
69,64,55,38
69,66,57,38
69,64,55,38
69,66,57,38
69,64,55,38
69,66,57,38
