note0,note1,note2,note3
67,69,60,57
67,69,60,55
67,67,59,43
67,65,59,43
67,64,60,48
67,64,59,48
67,52,57,48
67,54,59,47
63,57,59,47
63,57,59,40
63,55,59,40
63,54,59,40
65,57,59,40
65,55,59,40
65,54,59,40
65,57,59,40
67,55,59,40
67,54,59,40
65,57,59,40
65,55,59,40
63,54,59,40
63,57,59,40
63,55,59,40
63,54,59,40
62,57,59,40
62,55,59,40
62,54,59,40
62,57,59,40
60,55,59,40
60,54,59,40
60,57,59,40
60,55,59,40
67,54,59,40
67,57,59,40
67,55,59,40
67,54,59,40
67,57,59,40
67,55,59,40
67,54,59,40
67,57,59,40
65,55,59,40
65,54,59,40
65,57,59,40
65,55,59,40
70,54,59,40
70,57,59,40
70,55,59,40
70,54,59,40
67,57,59,40
67,55,59,40
65,54,59,40
65,57,59,40
63,55,59,40
63,54,59,40
63,57,59,40
63,55,59,40
65,54,59,40
65,57,59,40
65,55,59,40
65,54,59,40
67,57,59,40
67,55,59,40
67,54,59,40
67,57,59,40
67,55,59,40
67,54,59,40
69,57,59,40
69,55,59,40
70,54,59,40
70,57,59,40
70,62,50,47
70,55,52,48
72,67,64,48
72,71,67,55
74,71,67,55
74,73,55,52
75,74,57,50
75,74,58,50
75,72,55,52
75,72,57,53
74,67,59,55
74,69,60,53
74,67,59,55
74,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,60
71,66,66,62
71,66,69,54
71,71,67,55
71,71,65,55
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,67,57,48
74,67,59,55
74,69,60,53
74,67,59,55
74,67,64,48
72,67,64,48
72,67,64,48
72,67,64,48
72,69,66,60
70,71,68,59
70,68,71,64
70,64,69,57
70,65,69,69
69,67,67,71
69,60,65,69
69,72,67,64
69,72,69,66
67,79,71,67
67,79,72,67
67,78,74,62
67,78,72,62
69,78,71,63
69,78,69,63
69,79,67,64
69,79,67,60
67,74,66,62
67,72,66,62
67,71,67,55
67,71,65,55
72,67,64,48
72,67,64,48
72,67,64,48
72,64,60,48
70,64,59,48
70,52,57,48
70,54,59,47
70,57,59,47
69,57,59,40
69,55,59,40
69,54,59,40
69,57,59,40
70,55,59,40
70,54,59,40
68,57,59,40
68,55,59,40
67,54,59,40
67,57,59,40
67,55,59,40
67,54,59,40
67,57,59,40
67,55,59,40
67,54,59,40
67,57,59,40
65,55,59,40
65,54,59,40
65,57,59,40
65,55,59,40
63,54,59,40
63,57,59,40
63,55,59,40
63,54,59,40
67,57,59,40
67,55,59,40
67,54,59,40
67,57,59,40
68,55,59,40
68,54,59,40
68,57,59,40
68,55,59,40
67,54,59,40
67,57,59,40
65,55,59,40
65,54,59,40
63,57,59,40
63,55,59,40
63,54,59,40
63,57,59,40
65,55,59,40
65,54,59,40
65,57,59,40
65,55,59,40
63,54,59,40
63,57,59,40
63,55,59,40
63,54,59,40
62,57,59,40
62,55,59,40
62,54,59,40
62,57,59,40
60,55,59,40
60,54,59,40
60,57,59,40
60,55,59,40
60,54,59,40
60,57,59,40
60,55,59,40
60,54,59,40
