note0,note1,note2,note3
58,69,58,62
73,83,52,41
78,46,52,61
69,48,47,65
72,71,67,50
43,47,69,73
82,54,66,52
83,40,44,45
69,75,66,59
60,77,50,65
69,74,60,77
50,66,57,41
69,68,66,58
81,74,68,62
66,71,71,45
78,69,43,63
81,50,44,45
51,74,54,53
75,52,66,77
50,58,50,57
49,61,52,66
62,52,50,42
59,77,69,78
57,42,68,52
55,52,50,50
51,73,83,67
53,80,84,74
74,60,68,78
64,53,45,49
72,50,50,75
71,40,52,57
84,70,52,75
51,60,78,46
69,84,40,59
53,69,81,79
62,43,57,73
76,79,64,47
43,67,48,78
68,67,48,50
45,84,53,41
82,53,50,82
82,42,72,54
77,50,66,50
80,76,51,59
56,69,49,56
83,65,61,83
83,81,63,56
50,57,60,66
64,82,77,52
49,62,53,61
77,43,77,48
48,40,68,81
75,49,44,44
73,55,60,48
58,56,60,55
82,51,47,43
78,43,43,54
65,47,45,52
81,70,70,42
62,64,41,83
75,67,81,48
58,67,56,70
43,70,82,48
50,72,40,76
81,46,58,61
40,67,81,53
66,45,54,51
72,70,61,58
75,50,76,63
82,78,71,68
65,58,43,50
42,41,59,79
75,48,41,63
64,82,52,62
82,71,83,41
62,69,46,54
51,78,55,49
70,45,58,58
77,59,56,66
60,74,42,75
51,71,70,55
66,61,59,45
59,76,43,44
72,61,44,78
49,71,68,80
53,56,67,64
60,44,81,64
79,61,77,68
78,78,74,68
40,45,68,46
74,61,71,76
45,63,70,81
58,48,40,53
78,51,44,81
51,75,74,78
44,54,66,44
60,77,64,47
66,59,58,72
59,59,83,41
42,73,44,49
60,68,54,49
52,61,63,62
59,47,84,50
40,80,58,45
64,47,44,61
56,52,83,62
81,81,82,75
40,44,50,79
45,49,41,57
78,68,47,73
45,69,83,58
78,76,44,71
51,50,72,81
42,67,46,78
43,69,57,61
59,61,52,70
84,42,67,71
71,71,75,65
67,67,80,61
62,79,65,66
47,40,60,83
57,70,70,43
81,62,70,76
81,61,80,54
40,84,63,52
74,65,41,45
78,54,50,60
54,78,56,57
60,73,45,74
79,68,49,81
74,72,81,61
43,65,73,71
