note0,note1,note2,note3
74,82,67,76
57,81,78,64
57,43,65,67
80,59,40,57
51,63,44,81
79,49,68,66
49,53,41,80
40,58,72,75
47,79,60,49
80,53,47,49
61,47,46,64
76,51,57,67
43,63,58,64
80,79,55,62
41,79,84,63
61,46,68,84
57,71,51,43
54,44,80,55
66,82,42,52
72,82,53,63
48,70,45,42
69,79,63,80
65,66,64,60
49,45,84,44
68,61,44,61
64,81,42,40
83,84,60,55
70,68,69,42
55,83,78,42
81,78,82,54
76,81,83,73
78,44,73,45
52,82,64,79
73,48,60,71
65,62,67,56
84,51,58,65
55,41,81,70
70,62,70,73
54,60,68,54
83,54,51,43
65,42,70,41
67,57,64,80
46,83,41,55
41,65,79,77
64,40,41,51
63,52,83,70
81,75,71,59
42,75,59,53
76,64,63,49
79,43,66,61
73,55,55,81
70,60,80,50
74,56,60,58
42,41,66,56
68,52,77,57
71,60,65,57
57,73,76,42
47,41,76,67
61,64,51,42
68,69,58,74
69,51,79,44
66,83,56,45
81,65,59,81
51,73,71,63
70,47,67,42
80,43,62,60
57,71,48,55
48,64,75,59
46,63,82,66
41,72,78,47
83,48,41,44
45,73,73,69
59,65,68,61
59,44,63,44
54,40,44,59
74,63,48,40
79,45,80,50
72,41,53,62
70,52,80,54
51,68,71,45
53,84,60,74
57,72,49,45
65,63,81,64
80,78,67,79
58,53,76,83
48,62,77,62
40,69,60,55
72,42,81,69
40,63,54,57
59,80,64,41
59,76,41,45
54,63,52,60
56,82,81,84
78,83,66,41
44,40,82,50
55,57,67,68
65,42,48,66
74,71,48,47
68,61,50,76
65,80,68,72
45,44,84,57
48,52,47,76
58,74,66,66
48,61,82,66
68,40,49,58
72,68,54,70
68,72,43,83
71,75,42,48
56,71,76,65
63,77,65,65
65,72,40,74
71,77,59,47
61,55,50,81
62,75,74,76
81,81,67,43
62,81,49,58
50,46,42,80
73,78,43,52
59,55,57,41
70,79,42,60
52,58,69,79
52,53,51,79
49,55,64,76
60,49,64,83
74,70,79,68
84,51,67,46
71,57,68,84
63,81,50,67
67,78,51,73
58,78,51,56
55,44,60,66
62,45,84,42
82,73,74,50
52,81,68,46
79,66,75,73
54,74,45,80
52,84,49,71
54,53,57,51
48,80,56,81
82,73,71,59
67,64,65,82
43,71,81,84
58,80,58,84
74,56,51,65
55,59,73,48
45,79,81,59
60,74,56,81
70,68,83,65
52,63,73,53
42,82,79,50
59,54,59,84
79,83,59,77
56,48,46,49
64,43,84,49
70,44,56,45
49,43,69,61
69,50,81,75
45,42,52,58
71,60,51,61
69,64,56,57
67,73,46,65
50,53,47,67
60,80,51,69
46,81,44,55
76,60,82,65
44,83,79,45
47,71,78,42
76,58,61,60
44,63,59,55
61,83,63,72
78,77,58,59
81,71,56,45
71,73,45,69
46,61,67,50
79,61,46,76
43,50,56,49
72,53,60,74
52,72,75,66
48,52,48,56
50,49,58,60
83,68,66,45
81,56,75,49
48,63,64,61
41,47,43,40
74,82,75,66
57,82,69,75
42,56,50,60
64,72,58,84
40,55,76,59
73,68,65,47
53,72,53,55
41,53,40,64
56,73,55,80
66,78,48,48
59,83,50,42
51,68,40,77
76,47,77,71
76,82,64,71
63,49,56,60
50,69,78,59
80,67,64,52
64,78,78,72
53,62,44,62
53,69,74,75
79,73,61,58
71,77,43,42
61,75,50,68
53,65,54,48
53,63,65,57
50,42,79,44
67,55,60,83
73,43,57,40
43,40,61,62
55,62,45,48
56,63,76,76
65,62,48,68
66,82,83,60
71,55,83,60
57,76,76,79
64,58,41,47
44,49,83,74
41,52,41,60
49,56,40,58
57,72,45,62
58,44,60,71
70,56,67,43
78,75,73,80
41,61,83,71
53,74,58,77
67,65,56,74
80,50,77,45
49,81,47,53
64,54,42,79
41,49,83,48
76,63,68,59
41,66,44,68
80,65,52,74
49,76,61,54
65,70,61,57
52,66,76,66
78,57,52,42
77,47,54,40
74,78,54,59
67,81,48,67
68,61,54,80
80,77,73,65
44,43,81,57
48,61,82,75
48,71,44,70
53,82,52,60
56,74,44,43
63,69,74,81
48,43,51,69
58,51,51,81
53,73,51,49
65,65,74,72
58,66,58,49
83,78,77,43
42,82,61,78
71,82,59,66
43,55,64,43
82,72,43,66
80,41,66,75
61,62,83,43
56,82,75,78
76,76,49,67
67,76,75,61
62,69,46,40
71,54,72,64
60,72,59,76
47,59,44,70
53,63,58,78
80,70,54,81
74,41,81,46
59,66,47,61
42,83,63,50
83,65,80,59
51,81,67,53
79,73,63,67
62,65,49,54
45,59,59,53
44,78,52,72
80,44,48,44
72,50,77,71
51,72,48,62
80,60,40,47
60,58,70,51
67,66,64,74
50,54,76,69
41,82,62,62
64,63,46,73
83,53,75,68
