note0,note1,note2,note3
74,62,55,65
60,47,83,75
75,73,80,43
55,79,60,73
79,47,75,49
58,63,47,70
76,66,46,44
57,80,40,62
75,60,60,74
52,75,72,74
40,63,58,77
47,54,41,63
69,52,47,54
75,84,77,75
73,74,72,72
77,71,49,62
46,82,52,62
70,61,69,41
73,83,77,79
60,74,74,42
56,83,74,62
43,63,42,65
71,50,72,44
64,84,54,43
50,46,47,50
52,79,66,64
55,67,47,66
46,72,42,61
44,45,47,50
40,69,83,48
46,42,58,78
43,67,57,58
81,55,60,61
59,56,48,49
83,45,56,62
50,49,62,76
81,74,67,72
42,61,81,68
51,52,59,64
48,67,67,83
49,45,65,55
49,42,54,55
51,56,58,77
71,76,69,66
47,43,46,43
53,72,61,79
76,59,59,72
81,54,70,61
47,67,47,49
78,83,61,56
50,62,79,78
73,49,81,79
68,42,80,47
73,47,49,75
70,45,49,72
61,50,48,66
83,77,81,84
73,59,61,54
78,44,55,59
54,54,78,74
70,74,74,63
44,52,56,79
55,40,75,40
46,63,84,80
63,69,80,56
41,66,45,50
57,52,68,79
83,42,44,68
46,53,76,57
64,43,53,81
51,70,45,59
50,59,71,76
54,80,76,84
83,40,73,46
71,58,53,75
40,43,84,51
41,56,54,77
76,72,74,53
50,53,53,44
80,40,69,61
64,76,43,46
60,72,74,63
48,41,53,45
75,43,42,50
57,69,62,81
75,67,70,72
70,56,65,44
40,77,55,53
82,55,44,73
56,77,73,58
60,66,65,82
72,65,53,55
66,84,50,54
72,63,76,77
69,48,48,50
65,75,56,80
73,54,42,65
53,40,51,60
49,53,45,79
80,83,77,46
81,40,53,55
83,83,71,70
57,52,79,77
45,48,72,52
46,59,46,66
82,71,42,51
84,52,59,52
44,74,72,70
74,70,45,78
76,67,84,57
49,50,59,73
52,55,67,54
66,67,57,48
63,57,58,84
41,60,63,42
58,44,78,66
71,81,47,41
68,61,69,68
43,79,47,65
54,51,59,59
62,78,60,82
78,71,72,68
82,47,40,50
72,78,47,50
42,84,78,68
49,68,61,74
48,72,42,76
43,67,46,76
84,49,70,76
44,81,66,75
82,72,73,83
53,46,48,75
66,67,58,47
66,58,63,51
50,50,44,79
83,57,73,80
49,78,67,69
54,73,69,56
80,74,57,73
71,51,45,66
76,81,57,70
80,70,50,76
77,65,76,77
59,46,55,67
74,49,77,70
80,83,51,71
75,79,46,48
60,75,81,43
54,72,42,40
54,60,55,60
48,49,43,78
56,60,81,76
73,69,61,50
53,52,70,75
49,61,73,58
48,76,78,65
47,52,57,67
58,79,62,79
78,74,43,67
79,76,66,72
71,79,43,82
73,63,78,46
79,64,79,54
83,45,55,52
