note0,note1,note2,note3
46,67,70,57
43,46,63,41
51,58,74,82
70,55,43,73
45,48,67,73
54,51,72,51
72,67,55,84
46,42,78,61
68,55,52,42
80,45,74,74
79,53,61,74
61,52,68,45
53,40,54,81
78,52,59,82
56,77,77,47
75,53,76,71
65,84,53,52
62,80,59,62
60,54,67,68
75,83,74,41
68,81,50,62
44,65,71,78
41,70,60,81
58,65,52,48
66,79,60,80
57,75,65,81
69,82,84,49
61,59,57,45
56,66,72,45
71,58,76,40
81,43,59,75
74,56,51,63
73,57,50,79
58,69,73,66
53,52,70,81
84,78,67,52
63,70,69,57
65,47,61,68
49,64,83,72
55,54,45,50
40,50,68,70
49,59,70,60
61,49,71,44
64,71,47,75
54,41,48,48
60,83,65,82
64,55,77,77
55,83,79,56
45,50,51,54
47,61,82,73
70,84,80,54
45,62,48,41
55,46,61,81
74,70,47,41
42,67,77,81
83,49,79,74
78,41,70,59
56,47,42,41
48,58,48,76
61,67,58,68
55,59,80,44
46,60,62,73
41,74,67,42
49,60,50,55
41,64,75,68
79,44,48,44
73,74,69,65
61,83,45,50
81,79,59,61
54,61,80,82
53,56,44,56
53,42,51,65
84,60,64,73
71,82,67,83
77,58,48,56
43,51,52,68
77,82,47,80
74,43,64,83
78,73,80,56
58,56,82,65
68,72,45,41
80,41,74,53
51,58,46,57
57,75,57,49
83,41,44,75
41,47,74,52
41,78,70,76
53,53,58,48
54,68,68,66
53,55,64,65
67,71,61,58
61,84,61,56
50,48,58,53
78,68,50,71
78,84,82,69
70,64,82,52
54,42,76,72
41,83,82,71
73,69,71,53
60,74,43,80
75,46,64,50
47,71,48,46
82,45,40,59
74,57,42,79
57,46,74,74
84,52,62,79
47,41,59,58
52,53,77,50
59,67,76,42
49,59,56,67
46,72,47,77
84,72,70,42
51,50,51,81
67,41,47,67
77,84,82,69
74,81,58,63
54,46,40,44
78,54,53,40
75,63,75,84
53,56,58,74
55,80,79,68
52,53,64,80
67,45,41,49
84,64,71,61
53,53,70,43
41,77,74,48
47,56,79,65
57,83,66,43
55,45,78,66
74,70,70,81
80,80,55,56
52,72,51,42
67,45,70,51
40,60,66,57
57,48,59,72
72,58,76,43
69,49,43,78
71,67,76,72
77,77,53,77
52,42,74,74
84,83,45,64
60,66,64,73
44,80,70,80
47,47,40,70
49,42,45,40
72,68,84,40
67,79,51,50
50,73,64,79
66,59,65,53
55,72,57,42
71,41,52,67
77,54,72,68
53,69,81,79
77,79,68,57
44,41,66,70
63,54,64,41
62,48,84,54
58,45,68,44
58,60,41,41
58,55,43,57
40,77,48,79
66,64,63,59
51,59,82,56
49,60,61,64
76,71,61,67
44,73,62,59
53,57,44,71
68,57,61,58
65,45,78,71
79,65,45,56
45,63,67,51
47,83,55,84
52,58,73,84
75,58,66,71
81,48,55,63
74,81,41,83
68,55,56,80
63,53,84,65
58,58,42,79
73,40,48,67
64,69,57,70
64,78,70,54
50,71,74,43
72,51,84,51
59,43,72,63
67,67,81,61
75,47,79,52
67,68,76,77
69,81,83,45
83,71,48,55
61,60,69,57
70,56,65,77
73,74,42,50
75,74,66,52
67,57,50,58
69,44,68,69
69,78,56,68
78,64,60,71
65,49,78,51
41,54,70,68
67,75,74,58
63,57,73,78
84,82,73,43
76,50,57,53
55,64,64,57
68,69,63,64
65,48,84,51
43,77,61,61
81,72,72,69
74,74,75,53
62,49,46,46
78,43,78,49
40,71,43,65
57,70,56,57
61,84,67,78
57,57,48,72
60,76,49,53
60,52,47,57
53,45,72,84
81,43,56,63
64,65,47,82
42,40,41,83
49,71,61,81
47,83,69,63
42,78,78,84
58,48,81,68
70,68,52,73
82,83,49,59
66,48,82,58
54,75,69,58
73,57,43,60
40,58,61,50
65,80,57,67
67,53,65,52
41,53,76,55
71,82,49,44
63,65,84,72
72,56,66,82
45,59,84,62
48,78,84,60
58,44,43,82
80,46,65,75
65,55,58,82
60,81,65,58
49,48,63,43
51,74,66,43
41,78,83,59
59,80,71,70
65,74,56,44
79,84,70,64
74,57,47,61
