note0,note1,note2,note3
78,50,53,50
72,83,70,45
79,77,54,48
67,56,61,56
74,80,79,82
45,53,71,79
55,77,43,77
83,72,60,68
84,78,63,71
72,67,56,48
63,61,67,81
84,55,67,42
65,46,50,84
64,60,41,50
62,82,51,69
42,42,76,81
43,41,52,84
54,70,81,56
71,74,70,64
72,75,67,49
81,64,71,66
80,77,63,65
80,53,74,62
78,82,78,63
52,67,78,75
66,46,58,67
44,56,69,60
68,62,46,64
42,44,72,42
80,80,41,78
62,58,80,74
81,76,75,50
42,58,74,62
59,49,75,53
41,78,45,61
63,42,64,45
63,43,49,47
65,79,60,57
61,63,40,49
55,52,80,70
51,42,63,50
45,77,58,45
53,44,77,54
57,48,71,66
58,51,40,56
44,68,46,69
40,42,68,45
48,45,83,69
55,58,45,44
77,82,74,66
58,59,59,43
62,82,71,74
72,49,77,71
83,75,77,46
75,59,69,40
76,41,67,46
56,40,73,50
56,55,46,45
81,64,53,60
66,81,48,65
55,66,68,72
58,62,70,40
81,46,50,67
55,49,40,78
69,74,41,55
54,69,53,49
51,71,42,47
45,56,64,78
83,49,42,57
60,42,75,46
53,62,57,75
51,79,62,80
45,73,46,73
83,77,78,67
51,45,62,40
66,47,44,67
73,50,46,66
43,78,69,52
64,54,48,55
62,74,65,54
75,74,46,69
43,50,52,43
46,52,55,70
73,49,79,50
64,46,77,81
63,42,52,56
80,66,43,67
80,57,54,72
53,65,69,84
77,74,56,66
83,53,68,58
41,41,80,65
60,61,66,46
76,58,57,81
42,77,41,46
62,79,59,40
76,54,66,69
74,44,72,81
46,76,80,41
70,63,52,50
62,51,55,41
42,59,53,45
60,67,61,43
56,79,77,84
82,66,84,64
55,48,65,65
46,60,59,59
61,42,77,58
84,76,55,65
52,75,45,47
82,72,57,65
77,55,45,81
77,59,58,67
54,46,79,48
43,68,64,75
72,43,64,76
70,43,68,52
49,42,81,78
74,51,63,52
42,82,56,47
58,54,68,68
61,49,53,74
80,71,55,76
49,69,56,48
41,54,67,45
42,75,64,81
83,82,49,81
50,64,51,66
82,73,55,72
82,60,79,72
62,65,52,47
46,71,54,77
82,67,55,58
51,48,45,84
66,62,46,48
81,80,68,77
50,76,64,43
56,82,75,51
83,84,53,80
69,41,60,43
43,41,72,45
84,41,61,41
42,65,71,73
52,77,42,51
74,40,63,47
73,56,74,43
49,62,72,55
64,49,83,59
83,72,82,49
42,59,80,65
75,82,75,59
73,43,41,67
46,83,70,47
54,44,71,61
60,54,45,57
78,69,50,73
72,81,43,51
58,67,64,45
81,76,78,76
71,41,82,57
63,79,55,43
82,43,53,71
44,81,44,45
59,50,60,76
59,54,79,46
76,69,61,76
70,71,68,76
80,58,46,63
69,77,59,47
77,42,71,49
45,56,44,57
52,52,82,66
82,81,59,53
66,81,60,53
57,68,43,41
84,47,44,44
79,60,77,59
66,65,83,84
52,59,59,48
59,84,82,54
59,54,45,52
73,59,66,56
49,46,77,62
82,57,43,54
47,69,52,74
50,59,54,77
56,58,84,50
60,82,44,57
52,44,78,77
64,55,43,48
48,81,49,58
78,48,65,74
49,84,66,70
48,56,52,52
64,66,71,78
63,43,67,79
51,57,54,40
57,51,67,53
52,63,61,43
53,56,51,63
77,45,69,70
63,76,48,52
63,64,58,54
58,81,78,64
79,62,54,83
49,82,75,54
53,62,75,51
83,71,79,53
73,42,67,54
79,40,79,55
54,53,70,77
54,42,69,56
68,62,58,71
68,60,76,71
76,72,58,59
82,77,76,53
53,82,45,42
65,79,83,77
53,69,70,49
50,46,60,43
73,64,69,75
57,52,51,72
52,43,49,78
49,77,50,57
50,48,42,55
52,73,45,58
40,54,52,45
40,80,57,75
