note0,note1,note2,note3
54,57,50,46
53,77,44,57
40,84,43,40
60,77,51,50
68,45,76,51
58,71,70,60
76,76,52,70
67,76,53,77
65,52,47,50
83,75,47,67
48,46,80,60
61,62,84,59
68,53,40,69
76,80,67,45
84,66,71,75
48,56,55,61
58,68,73,69
58,49,54,44
73,71,62,59
51,73,67,51
76,82,73,43
67,44,78,58
58,79,70,54
71,68,58,68
83,46,83,58
50,65,62,70
83,51,50,52
64,83,78,60
51,75,49,51
62,78,53,79
63,44,81,53
65,79,48,52
73,83,54,72
76,60,65,51
45,74,64,42
60,47,50,76
58,51,55,41
52,40,69,58
77,68,66,76
49,62,44,43
70,68,58,56
48,45,48,41
48,57,42,69
80,62,81,70
40,49,64,41
43,75,44,76
65,45,42,80
54,84,44,62
60,70,44,63
54,72,80,79
49,68,46,63
71,45,61,69
83,47,54,78
71,80,69,64
75,50,77,55
54,73,48,49
78,78,40,44
64,59,53,49
80,68,78,70
70,53,43,44
60,64,75,63
45,64,52,46
73,63,53,41
68,53,51,45
74,50,76,74
63,78,41,73
68,68,84,81
68,76,59,44
73,40,56,77
69,56,69,67
51,40,59,45
49,56,42,49
43,79,69,70
57,44,40,42
60,48,40,59
75,45,70,52
59,46,51,46
76,58,65,77
64,81,55,71
59,40,55,82
43,59,42,45
80,73,70,47
46,62,47,54
48,47,45,69
58,58,71,77
41,76,63,82
42,56,65,82
77,65,48,71
77,79,67,51
80,67,80,58
83,54,61,55
61,78,53,45
45,52,79,49
68,65,66,47
67,43,42,62
80,84,53,63
65,45,60,76
65,76,66,84
56,57,76,54
84,81,72,40
73,48,41,80
55,40,45,55
75,82,72,65
65,51,44,52
42,44,41,48
68,72,62,76
56,54,62,79
66,71,62,60
49,51,83,46
54,66,83,78
45,52,77,53
74,40,60,47
83,43,54,68
63,73,64,63
73,46,62,67
75,58,40,61
81,48,72,50
83,52,43,80
66,64,56,75
79,79,65,72
72,71,63,77
41,51,65,56
41,47,53,63
66,61,63,52
64,70,44,45
61,79,52,64
81,60,75,73
74,67,42,43
69,69,52,47
61,60,76,57
63,45,71,79
66,46,57,64
82,62,63,80
60,57,79,61
64,48,63,78
52,60,51,41
54,78,72,72
72,54,58,63
57,79,79,81
50,67,56,58
78,84,81,64
64,49,42,74
73,64,53,67
75,73,54,42
51,57,61,48
46,43,82,46
81,73,48,84
78,59,43,62
41,74,56,72
61,40,50,47
42,45,40,81
71,80,43,75
63,64,54,65
62,75,54,54
45,40,41,80
40,48,63,75
55,62,41,67
61,59,53,58
42,83,65,80
55,63,48,65
63,79,82,56
80,46,67,53
53,72,74,42
65,52,70,72
63,78,63,54
69,75,55,80
46,40,53,75
71,63,45,71
82,44,77,60
82,53,53,66
50,59,47,54
81,63,43,50
41,54,81,57
55,41,55,55
54,70,73,52
72,81,69,66
82,63,72,64
70,79,76,49
79,81,83,52
60,61,55,64
83,79,43,57
49,83,61,55
44,74,40,65
43,58,67,66
54,44,59,69
63,51,83,40
45,41,67,74
84,41,40,51
49,58,52,58
63,56,54,76
42,69,59,48
70,74,57,80
41,41,82,49
43,78,73,70
48,81,50,77
51,47,54,40
72,73,71,47
64,61,67,50
78,57,56,41
76,59,62,42
53,81,49,42
44,57,55,76
70,52,59,50
83,66,40,79
75,69,62,44
46,83,46,69
62,48,62,75
63,54,65,54
77,66,54,72
55,84,84,82
40,51,47,83
71,42,71,48
40,53,60,54
58,60,66,60
67,75,72,82
56,80,78,79
43,48,62,72
77,57,52,76
81,56,69,80
61,55,77,81
80,65,77,51
62,62,70,81
58,49,80,59
59,57,64,80
62,43,40,56
63,44,40,48
72,58,74,74
41,41,57,54
