note0,note1,note2,note3
48,69,40,43
44,53,58,56
67,53,50,64
63,67,75,72
67,49,48,40
47,49,66,78
62,83,65,58
43,53,82,58
48,45,84,44
41,80,47,61
70,77,57,75
78,51,80,43
57,59,42,65
57,76,54,60
53,69,68,66
55,84,55,46
44,48,41,60
49,63,59,57
50,72,55,53
49,74,49,76
60,63,75,52
43,77,75,64
54,42,68,44
43,72,45,42
55,49,50,43
46,78,63,40
58,44,64,69
59,78,64,73
59,42,58,75
44,60,42,70
53,58,44,49
71,50,40,50
66,50,41,51
58,67,61,81
80,55,46,57
67,59,78,84
50,78,61,42
46,78,66,80
62,60,54,76
47,55,55,41
48,53,76,55
45,56,45,72
51,68,57,70
81,77,59,69
42,60,75,53
81,75,69,56
80,65,79,52
49,84,76,46
78,40,77,70
46,40,57,55
50,44,66,42
54,71,56,51
55,51,63,78
52,64,77,59
44,42,70,61
43,68,47,51
42,75,80,56
82,42,77,67
63,78,70,77
79,61,63,84
77,75,66,45
54,64,63,83
67,53,81,68
82,75,42,64
62,80,73,75
40,64,79,52
53,74,47,45
54,65,60,80
57,47,55,78
47,71,47,68
83,68,57,83
83,84,78,43
52,75,51,80
81,62,69,46
73,48,42,64
73,42,54,82
42,57,59,48
53,47,44,42
43,71,77,81
59,75,52,76
78,53,76,71
61,62,73,46
52,81,76,56
43,43,44,55
47,69,56,47
44,73,56,40
84,67,43,72
63,48,69,76
79,80,59,66
83,49,43,74
79,44,46,67
46,54,72,69
83,74,46,70
68,74,54,72
68,79,58,57
54,73,58,69
57,60,66,62
59,48,57,66
76,64,45,51
73,78,55,73
48,67,54,68
76,77,40,52
60,50,78,68
44,43,42,73
75,84,42,77
57,56,79,75
65,84,50,65
52,55,62,79
62,74,53,52
78,63,53,62
71,71,82,51
55,72,47,60
63,70,48,60
54,59,45,68
52,67,69,65
42,59,79,70
83,80,83,41
50,69,67,64
74,65,82,56
46,84,45,73
75,57,69,70
68,46,61,64
61,45,52,56
61,52,70,74
78,76,66,80
79,54,78,44
77,67,42,72
68,53,81,50
54,79,67,76
77,47,51,42
80,71,77,56
76,73,54,70
66,70,56,71
79,83,62,80
54,51,58,57
72,65,54,72
50,64,47,63
79,44,84,72
60,82,64,68
75,53,70,47
67,53,78,54
48,41,62,79
64,75,79,40
81,61,74,72
48,79,76,61
60,62,60,72
72,40,65,73
81,77,51,57
70,42,78,52
84,43,53,56
49,75,67,55
55,48,80,63
52,46,59,63
62,73,73,44
82,77,64,64
83,45,74,68
42,63,60,51
42,76,79,45
56,43,73,47
43,51,45,63
72,49,52,61
40,58,49,55
51,63,83,77
57,51,76,58
42,54,42,40
76,66,44,71
57,81,78,49
69,40,62,82
78,49,71,84
53,55,54,77
76,84,76,58
47,77,44,43
49,77,77,50
67,70,75,43
55,69,51,55
75,55,52,48
63,51,70,61
68,54,61,43
63,62,83,60
82,79,50,84
53,46,81,45
64,40,81,61
48,51,68,59
61,54,44,77
67,41,42,58
66,73,73,40
74,69,78,63
40,46,40,77
41,58,57,62
76,73,56,70
43,49,49,43
50,70,46,73
80,48,49,82
53,47,75,46
56,82,52,57
55,76,84,77
