note0,note1,note2,note3
82,67,45,60
71,73,70,74
71,67,45,75
70,70,83,74
48,58,56,63
47,68,80,42
72,75,69,43
66,72,55,69
47,84,54,57
63,68,70,71
78,77,40,84
73,83,51,74
68,45,81,78
68,79,66,83
54,75,78,80
40,60,77,77
59,66,80,55
47,56,66,79
76,56,69,61
81,71,40,82
69,50,47,62
74,50,84,79
83,47,58,44
45,45,84,77
56,43,62,43
82,71,46,49
58,53,84,61
46,79,50,55
66,44,42,60
63,56,83,78
84,63,75,47
40,51,74,57
43,43,67,42
78,55,59,58
61,70,40,62
46,41,74,66
78,64,78,62
77,66,66,71
60,42,65,60
44,76,63,74
75,70,77,41
67,49,52,79
48,71,72,40
54,68,54,64
55,59,50,82
76,74,44,41
64,61,52,53
48,60,71,62
74,48,45,42
75,66,56,64
51,69,77,55
73,48,79,55
61,82,72,51
62,53,82,43
47,76,46,45
48,63,69,77
57,51,52,70
44,46,49,78
65,50,57,66
43,53,77,76
51,41,67,62
83,69,84,75
52,47,54,48
82,60,52,74
40,57,57,44
74,55,51,53
73,52,43,71
79,64,47,75
62,54,50,62
70,71,48,42
43,69,56,73
48,53,59,42
64,42,63,83
76,54,41,62
71,41,75,44
63,60,76,62
65,52,67,57
65,41,79,72
51,59,49,57
40,50,64,78
62,42,42,54
65,81,50,68
69,44,68,48
75,79,83,49
42,76,56,45
50,50,67,71
63,67,78,63
45,75,40,44
71,46,74,67
51,76,60,44
75,48,60,66
74,82,52,72
42,83,65,75
49,67,47,48
59,69,45,68
52,42,40,54
84,40,47,43
78,77,65,52
64,74,66,61
74,67,62,63
51,83,56,52
61,62,52,56
50,78,57,70
56,56,67,46
55,48,41,82
69,55,61,47
57,82,79,47
51,62,74,41
82,41,62,59
56,79,41,75
54,78,83,59
76,48,45,79
73,72,58,63
42,45,82,68
66,41,73,43
83,69,62,73
52,67,59,65
45,84,48,67
49,79,82,72
45,82,49,70
50,62,60,53
73,81,64,42
69,78,44,79
43,55,51,46
51,81,49,82
76,53,64,45
77,61,67,41
76,72,41,44
60,68,80,61
62,80,43,74
62,73,40,64
71,64,68,76
44,73,71,56
81,55,82,53
52,63,44,50
79,70,76,56
66,77,71,55
42,41,84,42
74,52,77,60
55,64,81,47
83,60,64,54
63,60,74,64
59,81,56,80
68,54,40,52
54,46,67,74
74,81,40,72
44,44,52,63
55,77,45,77
46,50,57,77
52,52,57,80
71,81,41,72
51,73,65,68
75,57,76,65
63,61,56,74
61,70,59,71
68,46,83,65
79,82,40,68
59,57,45,59
46,74,49,52
84,42,66,44
75,69,63,84
82,66,58,46
52,41,82,40
61,69,64,55
62,42,80,50
78,67,43,40
73,41,73,42
67,56,72,62
51,60,83,50
46,77,41,70
75,62,75,51
69,73,71,50
60,67,64,51
80,77,70,65
50,56,79,74
59,69,42,68
58,56,48,82
78,72,47,60
44,80,72,55
52,56,40,54
80,80,61,52
40,59,83,56
82,76,71,75
47,54,74,43
42,65,80,43
52,61,72,49
48,62,53,69
80,48,76,55
42,84,65,53
56,83,58,84
71,68,74,51
78,79,43,54
46,82,62,50
43,73,53,60
52,50,45,76
82,59,69,72
