note0,note1,note2,note3
65,83,57,44
80,55,66,45
56,59,76,82
72,83,47,51
75,46,47,54
70,50,44,40
83,49,83,53
67,82,49,63
84,74,50,45
45,71,48,41
72,59,80,58
71,82,70,79
70,61,81,65
65,46,83,84
54,52,61,60
40,70,83,49
84,48,77,55
77,64,67,78
42,71,47,58
49,52,60,66
73,41,83,60
43,66,55,51
40,40,81,53
68,41,42,72
78,79,66,66
65,46,53,70
44,55,80,67
47,63,57,52
60,59,79,60
81,68,83,61
83,70,77,77
79,75,64,43
61,77,61,52
68,51,58,83
82,79,40,69
76,84,60,74
49,84,54,40
43,57,51,53
51,78,61,83
76,55,84,70
43,77,83,54
44,51,71,79
42,70,58,42
58,42,58,47
49,77,62,55
44,64,51,72
62,61,63,76
83,70,46,59
68,50,50,54
74,55,66,61
63,51,67,44
63,74,55,50
44,78,47,51
56,58,41,53
79,71,59,75
55,47,69,65
47,71,68,49
73,65,48,71
67,84,40,81
60,70,51,69
41,45,46,51
64,83,63,71
58,82,69,67
50,81,83,49
50,84,69,77
53,68,80,61
42,73,57,54
55,42,55,66
40,73,65,61
78,84,69,57
62,74,56,40
75,70,51,58
53,63,68,69
46,66,66,49
81,54,63,80
65,51,76,84
61,81,46,54
44,56,79,75
60,43,84,65
73,50,70,60
53,63,49,73
73,75,61,79
54,51,48,64
51,73,64,49
72,81,51,53
59,45,57,75
68,51,66,51
65,78,55,75
69,43,52,49
51,57,59,59
83,77,60,79
66,84,40,47
83,41,65,64
56,48,58,62
41,54,56,75
70,43,75,57
63,66,84,70
45,58,56,81
40,78,43,83
68,49,70,41
46,62,72,55
46,71,42,55
59,46,65,73
79,66,74,64
84,66,82,45
73,84,48,63
73,69,41,51
79,61,81,72
71,75,68,60
53,64,43,72
71,56,57,66
70,84,49,59
74,55,72,80
42,52,62,69
56,62,69,66
61,54,64,69
41,75,78,43
69,83,82,56
47,55,57,51
57,83,61,42
57,41,47,63
58,45,81,82
53,84,49,71
66,45,72,52
78,60,67,84
64,40,59,40
55,84,77,55
76,60,46,78
62,45,45,78
67,71,81,79
65,77,58,45
54,52,66,72
83,68,70,66
58,43,67,69
42,58,44,47
79,77,62,47
66,83,57,76
54,71,77,78
75,59,49,70
40,73,78,60
66,69,57,68
63,61,78,42
60,72,61,47
63,61,69,62
77,52,78,43
78,82,41,70
58,74,49,52
76,47,66,68
65,69,70,72
55,71,61,52
44,82,54,61
58,71,53,71
71,80,49,68
72,70,58,48
47,59,64,72
71,52,40,50
68,70,44,42
45,76,41,43
49,40,51,65
53,75,63,44
48,45,43,79
44,51,44,84
73,61,61,59
81,59,45,51
74,48,58,81
83,58,40,65
63,48,55,76
45,66,69,46
57,69,73,77
60,75,59,45
56,77,51,61
48,69,70,43
61,64,82,50
47,57,43,56
77,44,75,48
41,66,48,66
49,65,82,43
82,80,41,74
74,72,61,48
69,60,56,77
64,57,48,54
73,56,47,41
42,51,74,72
59,42,45,69
49,44,53,59
81,50,52,46
71,54,62,45
78,57,83,61
75,68,82,79
41,43,65,57
70,75,59,75
51,60,47,72
59,65,76,84
80,66,46,77
84,47,81,68
51,63,81,74
43,51,83,55
58,60,61,60
72,53,59,65
61,53,58,62
43,43,84,52
72,80,70,49
78,46,60,56
41,46,58,69
74,46,63,60
73,61,61,49
74,70,69,82
55,45,48,70
43,61,69,81
48,65,58,61
53,78,56,57
54,51,67,54
58,43,48,76
58,43,42,64
80,52,77,54
76,56,68,48
53,59,84,52
72,84,71,64
53,67,69,40
49,49,58,48
59,74,74,81
55,50,65,75
62,43,55,60
50,68,74,76
61,74,58,41
46,79,68,64
73,72,61,76
50,68,56,83
48,83,67,40
46,51,45,44
44,60,54,78
80,83,81,45
54,48,49,52
54,47,78,71
72,57,48,73
75,62,53,80
73,52,47,77
42,84,67,41
60,81,46,41
67,44,67,55
78,51,71,72
67,47,79,57
63,45,73,65
44,73,70,65
79,56,50,72
56,58,52,57
51,64,66,77
81,75,69,75
60,77,77,80
40,71,77,64
46,44,45,67
58,76,46,61
45,63,73,58
78,42,78,67
42,65,42,67
84,68,81,71
77,84,70,42
71,77,64,73
81,46,48,41
48,42,70,58
63,58,70,40
47,74,46,69
55,56,77,83
77,62,65,47
75,69,43,59
77,59,78,61
43,71,62,51
62,54,55,65
80,68,63,50
55,56,57,72
47,63,53,73
46,48,82,57
84,65,50,61
50,63,82,80
79,84,53,62
68,58,75,58
56,71,53,72
66,83,78,82
83,40,47,75
65,80,48,42
68,83,44,50
76,54,45,41
63,81,70,41
54,54,66,71
56,83,47,79
41,80,71,48
82,67,40,45
48,54,54,49
65,78,55,60
81,73,41,63
49,51,79,67
74,44,51,79
77,45,67,83
72,60,48,83
62,53,80,47
51,47,84,70
75,56,49,62
67,58,48,72
49,51,47,72
64,62,66,74
50,74,55,49
57,66,42,42
83,83,73,66
43,53,71,79
68,69,60,42
83,81,41,48
53,66,50,60
75,47,58,47
72,42,63,48
47,78,79,68
72,75,57,72
63,83,59,68
80,80,80,57
47,82,66,76
60,61,42,65
45,56,58,80
41,43,82,52
74,83,65,82
50,67,69,74
79,51,42,63
