note0,note1,note2,note3
72,50,61,54
57,76,70,62
81,61,57,46
78,55,60,78
72,82,75,83
78,78,84,58
78,44,66,68
45,58,51,48
46,73,72,52
84,48,43,75
61,82,71,46
82,67,79,72
40,65,76,63
53,65,69,84
72,54,70,84
44,75,61,58
73,42,59,67
80,50,61,80
78,49,59,45
57,75,84,46
41,65,57,54
77,50,72,56
83,66,63,79
52,49,47,46
53,76,67,66
80,55,67,57
48,69,45,62
65,64,63,77
40,78,73,77
49,45,51,77
70,75,52,42
76,48,43,76
63,78,63,78
52,77,52,42
65,46,83,68
61,69,55,63
52,71,63,75
80,83,70,58
80,65,71,76
82,55,44,76
74,58,50,70
53,82,70,46
41,61,56,45
72,42,54,80
52,62,55,70
68,65,78,54
48,64,42,59
81,61,60,43
53,54,57,79
80,43,70,43
50,55,75,45
40,54,64,68
74,55,63,79
63,42,83,74
59,73,56,72
51,46,76,54
70,67,60,59
52,62,47,54
69,74,56,81
70,68,44,63
73,53,63,82
67,56,66,76
49,42,55,50
68,64,76,41
58,72,67,75
78,48,76,62
80,51,49,43
76,62,56,60
84,84,40,63
42,57,41,79
49,70,51,83
69,82,40,43
77,72,66,73
63,40,64,50
58,59,44,44
47,45,75,65
40,60,78,66
74,48,56,49
50,55,76,57
43,79,62,72
64,65,52,59
58,71,70,60
76,56,44,49
41,42,41,40
41,56,58,49
72,64,76,63
44,60,76,64
71,56,51,82
81,66,74,83
40,65,75,79
79,55,82,71
66,44,78,41
79,48,72,82
60,76,55,77
46,71,65,82
41,43,50,67
78,71,84,65
72,60,60,79
68,82,77,77
66,60,47,75
81,66,82,51
79,63,78,76
68,67,42,82
73,43,70,78
74,72,60,81
48,66,69,53
59,56,68,51
74,79,80,79
70,46,53,64
60,48,74,73
44,81,49,82
78,54,81,80
55,61,67,83
69,59,50,63
69,77,52,80
65,78,70,50
76,61,68,68
62,46,54,76
63,48,50,82
84,51,58,80
60,70,81,63
83,41,81,72
46,70,76,82
48,55,61,77
78,57,66,81
72,43,84,60
77,68,59,46
45,71,81,40
63,67,57,40
44,51,46,57
65,81,65,83
61,44,55,81
49,51,74,49
58,82,51,58
55,75,66,67
52,69,84,41
74,40,57,57
41,73,61,59
41,67,64,64
49,78,65,57
48,47,82,78
41,74,69,59
47,83,70,58
70,61,60,59
66,55,71,82
63,64,67,76
69,41,74,56
55,49,55,68
68,51,78,56
62,44,71,57
49,48,58,81
64,76,79,51
53,64,72,76
70,50,71,64
45,46,41,41
75,42,41,77
56,60,50,60
65,51,46,67
61,52,78,73
43,70,50,74
48,52,44,40
82,79,63,61
42,61,78,49
67,50,55,54
72,71,72,70
45,69,47,54
46,56,61,54
62,40,78,57
47,68,61,43
61,62,48,84
50,83,54,69
54,51,76,52
46,48,67,80
82,71,40,57
68,70,71,55
73,69,67,80
60,58,51,42
71,50,57,84
72,70,51,57
69,81,84,54
65,77,42,58
51,40,73,76
59,75,73,79
54,69,57,71
41,75,74,56
60,75,81,62
50,67,54,69
46,79,58,70
41,76,76,76
56,71,82,79
51,52,78,71
74,56,68,69
84,66,74,43
42,72,84,61
63,45,79,82
68,60,42,65
