note0,note1,note2,note3
65,40,63,41
56,75,49,64
73,82,50,41
77,83,72,69
55,65,48,54
60,50,45,72
57,51,71,41
69,76,40,51
83,46,68,81
70,82,83,61
40,77,78,45
50,79,43,73
60,61,60,42
77,50,42,61
52,79,41,66
63,67,48,68
51,64,69,80
74,58,53,50
47,59,41,57
80,60,57,66
43,73,55,84
45,76,59,79
63,64,66,47
71,82,45,79
43,78,65,73
79,83,59,74
71,62,73,57
60,73,83,74
47,52,58,49
52,78,50,64
68,55,55,49
57,74,61,68
79,46,51,42
69,67,68,56
84,72,61,58
80,83,71,66
72,63,66,66
80,82,61,51
59,63,71,67
53,63,54,72
82,77,61,45
73,59,71,59
60,59,71,74
54,68,48,65
56,65,81,76
77,60,79,77
80,80,59,46
47,64,54,59
49,48,82,69
74,75,40,80
83,80,83,52
76,46,83,75
43,56,73,62
74,61,46,83
47,81,40,49
58,71,51,49
71,56,61,51
44,44,81,53
62,57,45,70
79,80,40,72
41,65,42,51
77,71,77,65
69,84,47,66
79,55,57,48
75,65,59,48
76,69,48,69
53,57,59,62
54,45,61,48
72,63,71,46
52,84,67,62
72,42,74,49
49,65,52,71
43,60,59,68
84,77,68,70
60,68,78,57
52,45,64,83
51,47,69,59
56,81,74,43
45,84,83,75
77,61,71,67
62,64,68,81
41,78,82,57
53,78,75,44
81,80,74,66
54,81,82,74
54,66,64,83
73,65,44,58
71,40,77,45
43,82,48,69
67,58,72,80
40,61,63,41
41,48,67,62
50,44,43,69
55,48,52,69
63,55,44,61
84,72,51,54
73,54,50,79
40,75,78,47
75,45,52,57
73,62,65,49
52,55,80,70
73,42,66,81
49,74,41,49
67,83,56,66
51,78,52,48
66,70,69,54
73,62,40,64
73,81,83,75
58,54,80,47
82,42,67,72
79,41,49,81
66,48,41,80
70,60,46,62
40,62,65,42
67,79,53,70
81,45,48,84
59,72,62,69
75,74,73,49
65,60,58,62
67,46,79,70
40,56,49,71
44,79,79,50
82,80,81,74
44,66,74,44
74,46,67,47
52,84,69,43
64,61,73,74
57,77,40,63
80,63,60,40
63,55,75,44
57,82,79,58
50,43,61,47
63,83,60,41
58,79,45,64
75,43,45,72
63,59,50,58
44,60,53,75
66,47,54,84
78,55,64,77
80,82,71,68
49,70,72,62
75,53,40,66
40,82,41,53
48,47,83,47
52,59,68,58
47,50,75,57
81,79,53,73
65,47,43,74
42,58,66,42
76,64,66,53
77,74,65,42
80,62,56,47
77,82,55,56
41,80,44,52
57,81,40,62
45,71,64,83
79,77,79,79
53,52,59,54
47,68,41,40
41,59,64,52
50,71,47,56
81,67,69,45
57,80,48,61
49,41,77,67
65,81,60,70
48,49,49,45
65,59,43,84
65,83,58,41
83,71,65,57
56,58,57,56
68,48,53,72
50,40,60,78
56,48,63,57
60,56,41,73
57,72,56,76
49,72,69,81
83,55,41,65
47,77,53,68
71,81,58,58
72,48,70,81
52,75,53,72
54,51,83,82
40,75,82,45
43,77,77,42
62,45,69,70
69,77,58,43
53,71,40,81
49,54,73,67
42,73,75,80
76,42,50,63
84,71,84,76
55,47,70,70
57,53,51,66
62,84,69,67
61,59,42,40
56,61,70,66
71,56,51,47
59,52,62,45
43,44,44,45
81,54,64,57
50,71,77,55
84,57,50,41
52,70,69,47
74,41,73,45
70,44,49,43
69,68,73,41
70,43,79,62
60,45,49,55
