note0,note1,note2,note3
41,72,40,64
66,66,81,64
53,74,70,62
79,64,55,57
65,52,49,65
49,63,79,74
43,75,70,61
68,49,54,67
60,69,43,69
59,42,84,76
62,80,67,57
49,83,71,79
72,78,42,62
81,51,82,78
80,71,53,57
74,72,72,40
48,56,68,70
52,60,63,60
82,61,75,68
50,57,41,69
67,62,43,74
80,41,68,49
45,76,79,63
58,68,40,78
83,72,56,52
61,54,50,69
59,77,74,42
78,50,63,80
48,62,52,47
81,54,62,66
50,54,42,45
73,46,81,68
83,44,43,54
65,78,68,61
57,54,42,41
73,80,46,44
52,46,82,62
49,43,47,69
48,54,53,66
65,69,41,81
41,81,52,62
63,66,46,67
40,51,50,60
83,75,46,59
76,81,62,68
51,60,49,50
78,61,42,81
59,55,60,71
43,83,62,68
57,64,74,75
48,64,43,65
83,40,47,72
84,77,46,81
56,83,54,46
66,71,47,60
43,47,77,81
84,50,56,49
51,73,57,44
49,49,70,84
78,84,68,59
45,63,67,51
55,63,55,49
55,77,63,40
68,69,81,42
62,40,52,74
72,62,55,56
77,42,49,76
49,46,45,82
71,63,42,64
58,41,83,77
51,80,62,44
61,40,69,83
59,72,78,48
61,78,77,76
53,61,73,70
84,72,47,45
81,44,65,83
84,47,44,65
59,68,78,42
59,77,72,82
53,53,40,81
58,60,63,52
50,52,81,75
75,64,83,69
73,43,46,62
74,52,48,72
60,42,74,47
72,71,74,77
46,83,47,79
72,78,70,71
70,69,45,59
71,55,76,64
54,71,49,44
80,82,54,73
65,80,80,44
48,50,66,78
52,76,71,75
84,73,41,69
49,75,41,78
46,61,64,70
59,63,83,65
53,62,56,58
57,83,41,43
52,58,52,53
57,61,70,42
73,82,74,67
52,73,71,51
72,46,78,65
41,83,52,52
71,53,71,70
41,46,60,76
78,61,44,71
68,46,75,74
45,41,81,61
45,82,84,58
49,61,40,69
65,76,72,65
75,75,81,66
55,70,49,64
67,75,62,66
77,83,78,75
65,73,73,61
71,57,47,77
44,54,82,58
65,64,78,67
49,54,41,43
57,53,63,71
67,82,62,69
49,50,52,52
45,56,58,75
72,77,70,70
54,78,43,45
77,47,63,70
68,69,45,51
42,73,74,67
75,46,67,59
47,44,43,79
83,58,83,75
40,57,44,78
60,65,83,74
79,64,47,42
46,60,64,65
48,80,52,81
66,46,65,54
47,55,65,57
46,55,78,67
76,64,51,40
56,56,42,84
47,70,76,64
56,49,59,60
49,50,79,69
66,80,60,52
68,57,44,66
79,73,66,78
79,57,46,59
74,50,79,41
77,84,57,40
51,67,42,43
41,49,57,40
40,75,52,72
75,45,56,55
63,82,46,77
64,46,42,65
58,51,71,46
66,67,76,51
49,43,69,40
77,79,52,43
43,65,56,84
43,41,50,71
73,45,67,57
45,84,76,62
48,78,55,70
53,71,63,75
75,59,46,78
72,84,56,49
61,44,59,61
50,66,43,42
55,45,78,71
41,82,43,80
72,48,45,53
71,59,70,59
65,47,65,43
44,67,78,72
66,74,63,55
67,83,66,57
55,44,80,82
66,48,50,73
68,63,65,67
52,67,47,43
72,71,82,84
40,47,76,84
45,78,81,76
51,43,79,57
49,51,78,51
76,42,74,55
56,59,55,77
69,59,67,67
49,51,72,40
77,76,41,79
77,62,47,82
72,74,59,47
63,77,54,78
53,73,62,42
69,80,79,48
63,69,53,42
45,84,42,50
58,66,42,40
69,77,52,84
45,76,41,46
51,48,61,61
44,66,55,63
52,74,67,44
62,71,58,52
40,78,72,83
40,72,41,67
42,58,66,59
57,76,47,41
82,48,68,53
41,83,43,73
62,81,66,74
50,60,53,62
42,57,74,61
44,84,61,46
48,56,79,48
69,79,54,48
64,46,78,53
74,61,63,60
80,66,67,76
62,52,45,73
75,48,78,65
56,67,41,75
51,61,76,43
62,46,72,40
58,78,41,61
69,49,67,83
48,45,52,49
79,73,56,82
47,40,75,47
69,64,83,77
41,44,50,71
59,48,79,47
63,53,55,64
48,48,40,56
41,64,73,83
54,72,64,78
59,53,47,42
81,40,70,61
64,58,52,68
47,48,79,80
67,60,76,57
57,51,84,60
48,75,43,66
70,67,55,43
45,46,43,55
75,83,84,67
70,52,50,48
83,47,54,83
61,49,84,51
83,74,69,62
77,52,68,52
78,53,76,81
44,55,53,76
60,76,81,50
76,59,65,45
72,56,75,43
43,63,69,70
41,84,49,40
45,78,65,75
51,64,41,58
73,66,74,81
55,45,58,75
48,74,72,41
78,40,45,75
71,84,77,73
83,71,58,57
66,75,72,80
54,58,61,74
65,63,71,65
51,53,54,62
64,84,77,76
69,54,45,68
72,72,79,71
74,78,80,59
64,69,58,64
72,49,51,59
42,83,60,65
81,54,58,74
64,43,71,62
52,74,51,47
52,53,66,64
58,70,76,40
43,66,74,71
60,47,72,82
41,51,67,64
65,77,42,70
41,55,46,80
69,62,56,79
50,74,51,78
71,72,73,76
52,60,66,70
78,64,64,41
73,48,68,81
83,69,41,45
84,58,62,47
64,77,53,77
79,59,55,44
50,67,80,65
56,65,46,59
83,53,61,48
42,41,83,60
84,84,84,75
67,70,84,54
82,58,77,80
51,48,50,78
69,75,78,48
78,43,83,53
47,50,49,50
65,56,54,70
46,70,64,77
62,77,53,81
54,67,63,82
76,48,84,65
65,47,67,61
74,82,77,51
57,44,71,48
82,84,61,81
69,79,60,52
63,56,66,58
75,59,66,63
40,53,72,53
53,72,43,59
79,44,66,82
58,63,46,40
66,52,55,59
47,42,54,57
74,73,78,45
51,74,47,51
84,48,60,49
79,59,55,50
69,49,42,51
56,62,69,45
49,73,59,69
69,73,77,76
79,84,55,80
54,57,47,68
80,75,60,82
75,44,57,51
50,50,47,56
84,73,66,73
55,76,72,70
71,58,65,80
49,71,71,65
83,79,57,71
73,64,70,67
56,53,69,50
77,65,45,72
68,68,74,60
62,75,76,83
74,83,74,82
83,41,83,74
65,51,74,54
54,65,54,46
57,40,64,67
50,46,61,47
51,51,71,44
76,44,73,73
69,53,81,83
83,75,45,77
70,43,67,56
46,50,74,64
47,56,75,82
80,73,52,81
54,75,75,68
59,64,82,42
56,46,67,42
81,49,41,65
65,70,80,74
80,79,50,41
53,75,63,56
55,75,47,44
83,64,75,83
78,73,62,65
45,61,52,83
84,55,74,48
79,75,70,64
79,79,53,53
56,48,54,46
63,45,84,46
76,78,79,40
75,73,84,77
58,74,55,60
75,63,50,82
72,81,84,81
68,84,59,84
65,84,77,71
53,83,51,82
51,51,63,42
43,62,55,62
84,51,61,64
58,43,76,83
48,40,45,44
52,56,74,78
61,47,80,48
46,53,47,42
67,59,83,47
78,40,42,54
40,67,50,65
76,61,63,74
67,54,54,45
76,68,43,63
76,81,82,56
57,60,68,55
84,55,65,60
48,61,57,61
77,45,83,61
42,68,56,54
47,62,44,82
74,74,45,72
41,67,54,66
44,47,53,45
48,71,55,62
68,41,63,52
70,43,44,64
62,75,58,49
57,72,75,69
48,48,78,63
51,83,78,56
78,58,43,54
49,49,60,68
67,50,51,45
69,79,60,84
68,65,58,63
66,51,78,61
51,52,44,64
55,43,61,72
64,60,65,40
69,65,50,74
74,40,53,64
56,69,46,75
47,59,52,65
59,49,52,67
55,73,70,63
71,58,49,44
71,78,74,84
57,62,81,44
51,81,60,74
76,61,54,55
61,75,56,74
58,56,77,77
71,43,66,50
71,77,63,67
75,51,60,75
44,48,84,58
45,62,66,64
83,78,54,65
41,42,73,72
68,81,71,50
62,80,65,44
58,54,44,64
42,80,46,50
79,65,84,67
64,54,72,49
46,61,61,82
49,53,76,74
75,74,60,44
51,70,44,65
81,63,62,44
62,63,52,65
