note0,note1,note2,note3
54,69,58,82
56,69,65,49
74,48,64,81
54,53,48,64
43,57,73,56
77,77,55,73
50,70,53,42
74,47,53,56
74,56,65,57
80,68,83,82
60,76,41,41
74,61,41,54
62,41,78,69
70,44,49,73
62,43,53,62
59,66,52,67
44,73,41,63
68,73,76,74
84,83,75,54
60,63,72,43
52,56,57,55
84,42,83,56
60,44,59,68
76,54,43,78
69,61,61,82
72,83,73,75
72,60,55,78
57,62,48,69
62,53,62,76
49,59,44,84
65,46,65,49
79,56,44,64
44,51,83,52
82,40,76,40
67,70,67,73
66,50,58,74
81,40,65,48
42,68,57,77
66,55,73,68
66,49,60,54
50,52,81,71
71,77,69,81
80,74,81,45
84,61,82,58
63,73,52,40
64,41,46,41
48,48,72,80
41,64,58,78
77,50,65,60
65,83,43,55
81,78,44,82
45,54,57,44
83,49,56,47
69,78,79,53
75,55,61,80
79,70,52,49
61,60,54,60
64,61,43,41
40,75,41,63
63,60,58,61
43,42,47,41
60,60,40,46
80,74,83,66
52,44,49,67
75,70,44,53
49,62,63,69
60,51,43,69
50,47,47,58
70,84,78,77
40,50,61,59
83,56,80,74
76,56,76,49
48,66,59,54
59,81,71,59
76,41,78,69
80,83,73,44
54,58,54,84
74,57,68,81
40,79,55,52
48,65,71,42
64,71,41,56
66,51,63,82
70,77,64,84
55,56,58,56
42,45,52,41
71,56,49,62
63,46,66,47
44,57,64,46
52,78,80,72
73,54,77,70
46,78,84,56
78,78,41,83
82,55,55,55
61,68,75,48
80,43,53,75
41,69,55,48
83,51,62,42
69,74,65,74
78,59,62,47
59,44,51,84
65,61,71,70
63,78,69,48
75,61,61,59
49,52,71,43
42,70,74,40
56,57,49,80
52,59,56,84
40,84,43,69
46,55,49,42
40,80,82,45
78,74,66,81
57,82,47,53
54,44,42,49
58,80,43,76
55,68,74,72
64,43,81,67
44,72,63,40
44,50,72,76
52,60,52,59
60,66,77,59
73,83,74,46
82,61,40,81
60,84,43,75
53,49,71,50
63,40,75,60
62,64,64,52
83,70,65,43
64,52,53,48
81,64,81,45
70,42,79,69
68,51,40,40
60,77,72,59
51,49,47,70
81,50,77,43
74,47,45,47
48,40,49,43
60,72,46,82
54,70,58,84
75,62,73,53
56,52,68,59
72,82,62,75
70,40,48,65
46,55,69,84
79,54,51,70
48,80,65,45
69,75,80,78
54,62,84,40
54,62,74,54
51,64,58,84
43,42,72,82
50,41,41,67
57,44,49,83
56,52,40,66
81,65,52,43
46,66,76,64
47,72,51,70
50,64,65,47
57,65,50,82
69,78,44,51
78,42,74,67
40,68,57,72
78,67,53,76
53,59,80,43
58,42,56,68
69,74,49,68
75,83,52,55
78,73,46,66
55,40,44,41
80,55,54,84
43,55,52,75
64,41,72,42
57,49,48,55
69,42,47,72
57,75,57,42
55,41,75,68
77,68,53,78
