note0,note1,note2,note3
77,47,50,65
56,64,70,65
41,67,42,43
69,61,72,74
57,65,65,65
59,55,73,81
58,83,43,76
47,70,43,47
66,62,65,73
79,64,44,52
76,53,80,80
83,53,57,63
81,41,56,64
84,52,84,69
69,42,59,75
83,75,44,42
84,57,79,63
59,48,48,54
46,49,67,44
66,81,71,49
56,75,67,61
62,59,51,65
58,54,77,51
62,70,84,48
48,72,63,80
62,53,50,55
72,64,82,66
53,61,60,41
66,53,74,48
62,68,56,55
75,62,76,57
84,64,58,75
76,64,41,57
72,41,51,55
51,65,69,72
74,81,63,41
70,81,68,56
46,42,73,77
48,41,68,40
45,72,49,40
49,70,65,50
70,65,58,71
54,70,41,54
84,61,80,55
51,57,68,74
47,56,69,82
81,66,53,48
53,40,68,47
81,66,82,45
80,55,48,71
73,78,80,62
50,70,84,64
50,50,52,41
40,63,78,45
71,77,49,68
62,65,69,71
40,79,69,80
74,70,48,63
78,52,77,65
63,67,83,47
53,58,81,74
56,78,54,82
43,74,41,49
64,40,63,74
83,47,78,68
51,64,62,81
76,76,55,64
42,75,57,48
41,43,57,57
63,50,47,84
57,67,60,82
68,44,76,58
41,67,48,41
48,66,68,45
49,47,52,55
83,51,66,67
54,77,57,73
67,40,49,72
53,58,64,69
72,45,68,42
61,55,49,45
76,53,56,44
65,51,83,59
83,72,64,44
52,50,76,78
73,60,79,46
78,45,50,83
65,44,66,43
55,83,72,82
57,50,61,80
71,46,54,66
61,69,64,55
73,56,78,61
65,45,53,81
63,71,43,42
41,59,77,63
40,67,84,40
73,43,40,55
59,43,70,59
44,60,55,47
67,62,66,54
52,66,69,81
65,40,78,76
79,71,51,55
77,65,60,74
61,60,56,62
78,80,40,50
60,56,77,69
70,68,73,69
45,57,46,80
57,46,57,78
44,52,68,67
82,60,70,44
79,73,80,65
77,71,50,64
81,82,82,79
53,47,69,82
54,57,74,58
63,52,64,60
79,52,60,46
44,46,61,58
60,50,83,53
73,68,69,48
70,46,56,61
47,59,51,44
47,71,71,51
52,80,54,82
82,80,56,43
69,75,69,45
48,58,40,46
80,70,71,68
74,71,52,45
52,56,64,46
81,79,41,47
73,79,71,68
53,46,56,44
52,48,69,56
52,52,47,76
47,56,54,68
71,48,58,66
44,40,40,53
72,80,59,55
78,52,70,55
46,51,49,55
80,59,56,44
84,68,60,62
83,82,65,73
41,47,76,42
50,44,70,72
41,81,41,57
46,46,81,74
73,55,41,72
41,44,48,42
48,52,53,68
83,41,57,49
57,84,66,61
64,60,68,65
72,78,43,58
69,79,52,40
60,46,44,54
63,43,42,52
78,67,67,68
76,51,82,61
46,59,67,77
67,51,80,43
83,40,41,69
63,45,76,78
66,71,43,59
45,77,74,62
67,50,71,54
79,83,82,74
74,56,49,53
75,50,50,46
51,40,69,57
79,73,61,84
70,41,80,61
55,44,74,64
56,67,59,46
74,84,62,74
45,55,66,63
82,41,45,78
63,42,66,74
48,71,69,67
43,65,50,68
53,48,56,74
49,81,61,67
76,54,52,50
83,72,48,60
57,52,80,47
76,74,41,66
73,47,67,55
48,50,78,58
44,61,82,51
42,45,45,42
61,64,42,76
60,51,79,79
67,75,73,44
74,51,51,59
71,83,56,56
44,50,57,67
65,53,63,60
50,46,48,52
70,67,72,52
75,67,83,56
62,55,73,49
69,60,82,57
46,73,77,69
47,68,54,78
83,73,61,71
61,72,55,53
84,59,55,54
77,43,62,59
45,72,48,68
57,65,68,72
45,48,66,45
41,80,77,44
67,74,79,59
83,66,42,80
47,40,74,47
72,64,83,52
82,45,59,66
71,65,55,76
46,84,47,73
54,47,62,49
71,78,62,62
46,69,51,75
43,64,78,62
75,50,61,74
