note0,note1,note2,note3
42,82,78,57
65,47,68,79
81,80,42,42
73,48,48,68
42,75,48,67
68,48,58,45
84,62,46,76
73,49,55,43
65,64,42,48
60,43,73,74
71,76,76,57
60,53,47,52
72,56,84,65
69,63,75,55
67,68,78,70
66,65,42,57
54,68,54,66
62,55,62,53
49,64,84,67
67,67,79,57
59,65,65,84
48,59,49,77
64,43,48,79
59,82,44,51
64,40,57,61
50,48,81,83
62,80,61,83
41,67,41,63
79,77,49,69
47,51,59,82
70,59,49,74
66,62,69,48
81,53,61,65
47,46,61,40
67,59,50,74
54,67,49,54
68,72,68,61
51,84,81,74
53,77,66,51
75,46,66,48
43,59,60,63
40,48,43,75
42,79,49,54
55,62,56,66
57,72,84,46
45,52,49,72
72,65,84,80
84,60,64,58
52,53,73,50
46,69,64,51
53,78,41,52
65,70,65,65
74,68,68,80
74,47,83,46
82,45,84,43
79,64,65,47
45,76,50,41
60,56,60,61
42,49,52,56
59,50,76,52
59,81,84,58
57,57,55,67
68,69,75,69
52,43,58,66
81,73,54,75
69,66,78,45
62,43,73,54
74,81,78,61
67,80,45,60
53,73,84,61
60,71,51,54
47,80,62,51
67,40,56,72
83,70,45,69
72,70,46,66
57,45,84,70
77,40,58,48
80,58,69,57
82,45,45,59
66,68,79,56
82,71,65,50
73,46,42,73
50,70,65,59
60,46,53,69
57,73,82,47
48,71,51,56
81,81,81,73
42,52,68,82
51,41,71,48
79,50,45,72
49,63,83,60
53,50,62,74
73,45,66,51
56,76,77,60
51,79,78,67
58,75,57,48
82,54,71,56
83,62,65,61
79,77,64,47
55,78,83,80
83,43,58,40
43,53,66,58
58,83,84,43
55,75,56,61
63,45,60,56
58,57,40,50
71,53,84,58
56,83,48,60
76,82,81,41
62,42,59,41
52,69,77,49
58,65,74,75
84,54,64,51
40,72,60,61
63,46,72,43
43,73,57,78
77,80,48,62
83,46,77,50
53,60,62,78
77,69,60,52
52,74,56,59
53,84,58,59
79,77,45,40
79,72,81,57
49,62,47,48
72,81,52,48
79,65,70,66
72,78,43,60
76,77,77,63
51,83,82,72
59,81,53,82
72,76,72,45
44,45,83,67
81,52,63,57
72,47,75,74
69,78,84,45
77,63,77,57
42,75,46,60
72,72,42,65
43,84,63,58
58,84,73,58
72,48,57,75
76,52,62,65
78,69,63,48
62,41,69,84
66,76,57,45
57,78,68,51
74,51,51,74
53,74,84,78
76,46,64,73
79,61,49,54
59,73,47,78
83,54,80,46
48,84,66,81
62,53,51,76
44,44,67,81
50,74,70,48
71,53,63,66
47,56,71,73
48,66,45,49
81,67,81,40
45,45,54,47
60,55,70,40
59,81,78,50
48,52,80,56
46,82,75,55
68,59,40,53
59,83,63,56
46,43,67,69
68,72,46,56
63,49,70,58
78,59,51,84
84,78,62,67
49,48,76,70
62,74,48,43
62,57,50,54
50,65,59,69
40,48,56,61
76,84,41,40
77,56,80,55
76,58,43,79
47,59,50,79
56,65,42,59
47,51,46,77
80,68,62,49
65,45,60,45
46,80,60,58
59,76,61,80
52,50,49,41
40,48,54,74
56,40,58,65
40,48,82,74
69,61,50,64
74,53,59,60
70,42,68,76
42,80,67,73
