note0,note1,note2,note3
62,47,84,80
62,41,62,79
83,46,74,72
84,55,80,50
84,82,62,49
54,62,41,71
66,42,64,73
78,44,43,74
69,81,71,60
61,40,68,42
53,59,65,41
84,72,63,77
77,60,47,45
59,44,64,56
49,40,63,61
69,40,40,71
75,82,63,62
47,60,42,49
70,84,42,72
53,75,62,73
63,73,43,78
49,40,76,84
58,44,47,79
50,72,66,78
74,59,65,73
50,45,71,64
62,40,83,41
64,57,61,56
75,67,70,76
51,43,51,54
44,51,41,49
50,73,41,79
77,57,40,43
52,57,76,79
66,75,54,43
70,73,64,63
62,78,63,78
57,46,81,71
60,68,65,73
75,41,51,83
71,67,82,81
78,50,63,44
42,79,55,42
77,40,72,73
66,58,82,81
82,61,49,58
74,50,51,41
65,53,60,50
83,83,72,84
45,66,83,56
43,59,66,48
41,61,45,83
82,54,55,79
79,49,72,80
83,48,45,70
61,78,66,56
42,40,81,48
53,63,42,41
58,71,83,41
59,51,57,55
64,78,73,79
59,54,47,61
40,59,60,58
48,54,56,67
58,84,59,58
52,68,44,84
44,50,49,82
79,42,55,56
47,52,74,47
43,60,67,76
40,61,59,45
80,75,75,46
71,73,82,83
41,68,75,53
60,51,69,58
75,75,42,72
44,82,49,52
77,46,49,63
51,83,67,72
70,50,60,66
43,59,64,55
60,80,58,74
67,42,74,61
57,68,84,56
77,51,69,67
78,63,82,74
76,67,53,51
51,73,69,51
68,58,57,65
68,65,74,46
61,63,78,61
52,66,74,41
56,73,84,81
40,83,46,42
60,42,66,67
51,56,74,47
81,67,41,64
84,52,73,59
80,74,83,82
73,81,67,80
44,60,44,46
40,63,43,71
46,49,75,83
69,63,52,58
84,84,67,51
50,80,79,55
43,68,41,51
60,81,43,62
68,71,59,66
76,59,56,58
45,74,75,40
82,68,73,49
66,70,45,72
50,49,71,69
82,55,54,49
42,74,80,67
49,73,45,41
45,63,72,63
74,48,40,54
68,53,50,50
74,74,40,70
75,42,56,60
40,75,45,69
81,61,60,80
74,70,82,60
51,79,74,53
70,66,59,56
40,79,84,40
54,62,66,64
62,82,50,48
78,56,73,79
61,60,58,70
