note0,note1,note2,note3
68,49,77,77
47,82,83,48
80,84,68,44
73,42,56,84
75,51,62,74
51,76,47,52
83,44,63,55
68,53,55,46
70,73,75,67
69,42,78,49
73,58,44,73
63,73,65,42
80,60,41,81
42,57,57,61
75,50,55,46
63,70,41,64
82,66,75,66
81,69,84,68
57,40,67,40
52,75,50,79
76,77,72,58
56,45,69,64
65,67,75,45
74,60,55,84
57,52,84,42
50,78,61,48
77,77,44,46
75,61,81,40
83,83,47,42
45,80,48,79
44,40,68,58
50,63,50,78
49,65,64,70
76,45,66,48
62,76,64,41
50,83,70,80
61,57,42,44
72,43,44,70
60,71,59,48
47,64,72,52
46,78,61,40
71,83,78,50
47,83,65,55
83,40,63,42
80,78,82,40
48,57,55,74
43,46,42,70
74,52,66,82
57,80,60,60
69,83,71,77
64,51,76,60
41,81,45,58
64,76,69,58
56,65,66,77
43,82,76,42
42,70,84,64
43,84,50,72
50,40,59,49
42,69,66,58
73,53,78,80
65,46,65,65
41,77,54,53
61,64,46,78
47,48,73,63
83,66,57,55
63,54,58,66
51,44,42,73
69,61,54,59
43,57,41,83
71,55,64,80
59,82,46,44
43,67,81,72
74,61,48,63
55,76,48,52
69,74,65,69
70,60,53,47
66,41,55,44
48,64,67,74
81,77,80,60
61,42,84,60
50,45,56,51
48,41,58,51
78,65,52,42
47,55,51,67
64,41,50,60
53,73,75,80
62,77,65,64
82,65,40,76
68,74,53,84
61,58,59,60
68,44,66,70
69,52,72,70
72,45,66,57
60,81,45,52
41,46,68,81
60,56,76,79
69,72,44,45
50,60,67,83
72,68,76,61
64,72,44,50
67,55,45,42
56,58,44,43
80,45,45,49
41,79,43,80
68,59,60,83
41,71,68,56
47,62,78,50
64,61,83,76
75,75,71,68
54,47,55,42
82,77,42,72
82,61,74,50
44,69,42,74
80,57,47,54
43,83,53,57
63,64,66,53
44,66,67,53
76,58,79,49
73,63,67,66
65,56,69,59
69,67,66,42
40,59,41,72
72,60,44,71
45,75,55,40
62,43,84,72
73,52,50,72
66,64,40,75
54,73,57,80
43,40,73,66
67,51,75,70
51,52,71,67
81,64,67,69
64,59,81,60
46,72,56,48
54,71,77,51
41,62,40,61
55,77,60,79
67,54,53,84
43,73,58,44
50,47,52,64
71,77,72,67
74,60,46,59
41,68,43,66
75,64,41,60
58,62,44,76
56,62,48,80
43,56,61,62
57,76,71,51
57,51,43,65
81,63,75,48
75,63,77,79
62,65,55,65
45,43,74,55
71,61,46,63
75,50,42,76
50,54,67,42
44,82,59,82
58,51,79,66
46,55,84,66
82,44,42,70
45,82,55,71
72,54,58,45
58,43,59,83
77,47,53,61
43,80,43,74
84,82,46,47
84,54,54,46
42,84,59,59
44,49,43,75
81,45,82,83
41,67,48,56
48,46,50,80
81,83,41,56
47,68,73,69
67,43,82,83
62,52,47,53
54,75,82,62
56,73,79,80
75,61,59,67
49,69,77,69
78,58,54,48
46,76,69,67
60,44,45,66
46,65,40,74
73,55,83,82
40,69,70,52
59,55,83,54
64,58,54,49
69,53,51,56
79,67,56,40
76,52,58,58
76,45,58,53
71,55,77,75
68,67,74,67
64,80,79,78
62,83,79,53
68,65,73,55
70,78,83,40
50,77,78,61
63,60,83,62
44,57,63,72
57,80,41,74
69,58,52,83
58,48,66,81
54,73,71,70
47,73,76,63
42,50,45,58
74,68,65,72
56,82,54,78
43,64,46,43
84,47,70,81
83,62,82,45
57,54,68,43
53,71,72,60
60,55,59,75
81,81,65,65
73,46,44,57
74,83,48,74
82,82,40,43
56,67,54,53
63,59,66,76
56,74,65,41
80,74,73,48
82,74,72,66
70,75,50,60
48,62,47,44
40,57,76,65
64,47,57,50
55,40,51,61
65,42,65,54
82,63,49,48
75,65,66,81
50,78,40,78
41,49,45,48
56,47,52,43
44,83,48,47
69,70,55,76
47,59,74,57
40,44,43,66
53,84,40,46
74,46,67,82
57,66,51,49
45,75,79,68
74,70,54,77
63,46,55,67
71,46,44,55
71,52,67,52
57,65,64,58
64,52,53,67
65,78,66,78
62,52,55,62
55,42,81,73
50,73,63,69
53,57,60,59
42,72,74,43
71,43,68,75
77,73,40,65
47,68,53,50
77,82,82,73
47,54,60,79
66,46,48,40
60,60,53,59
43,58,42,77
60,45,67,67
59,55,41,62
54,51,70,73
41,81,51,52
57,53,84,43
72,79,79,70
75,72,47,43
55,56,53,41
57,45,84,78
81,62,80,45
77,48,48,56
59,67,75,63
70,70,80,77
69,52,80,50
83,69,48,76
49,84,66,56
64,80,55,68
48,61,56,62
43,40,54,74
61,71,73,65
53,61,61,84
