note0,note1,note2,note3
45,70,64,68
79,42,69,59
81,75,63,60
81,41,72,56
59,41,70,51
63,78,40,71
65,51,70,64
66,58,81,71
80,59,77,79
40,81,51,78
82,45,61,52
55,80,40,82
60,82,59,40
47,55,45,59
71,58,65,41
80,51,77,82
47,80,49,45
84,42,83,72
83,47,71,53
53,84,45,79
80,46,78,56
60,58,74,42
66,62,59,48
74,76,64,79
77,67,47,50
69,63,57,58
41,81,43,82
48,64,46,51
41,51,44,48
46,60,59,72
52,41,42,72
49,54,74,56
54,84,65,48
60,73,66,57
69,79,51,76
64,48,57,40
71,84,47,84
66,50,70,51
62,74,42,76
42,59,50,72
59,82,70,76
67,60,49,78
78,54,84,42
68,40,54,75
81,51,41,58
74,71,40,41
48,63,72,45
61,45,43,65
77,72,45,56
45,49,49,61
57,58,81,62
76,82,70,68
84,44,60,45
77,41,57,67
79,74,41,62
83,58,41,80
60,41,65,83
43,68,68,77
64,74,80,79
51,44,64,54
82,66,63,53
46,66,84,80
51,70,57,42
78,45,61,83
56,43,82,77
71,84,46,47
55,71,79,76
52,82,66,77
59,73,56,74
64,75,73,44
43,55,59,78
82,73,49,82
78,77,40,69
58,64,77,44
45,59,82,83
75,42,82,83
43,44,40,74
53,45,42,54
76,53,67,55
45,78,49,48
76,79,59,56
57,43,69,79
62,74,63,60
79,69,47,70
51,57,77,64
51,58,51,61
77,71,68,58
40,58,70,74
43,53,46,55
60,59,50,50
43,79,47,58
64,54,47,42
66,50,80,67
40,42,60,83
78,84,57,46
74,42,78,58
41,51,54,47
64,44,70,61
53,79,70,84
51,55,83,57
44,69,69,57
75,80,49,75
70,66,83,69
42,72,67,69
69,55,50,64
63,53,69,52
61,70,74,59
56,77,64,49
71,51,43,78
82,56,59,83
42,45,71,78
59,64,81,64
47,64,56,48
77,74,42,58
60,68,59,68
63,79,40,81
49,64,70,49
73,63,70,84
82,53,64,50
60,73,70,80
65,48,82,72
77,82,71,65
56,79,59,70
82,70,70,46
82,50,40,50
58,56,75,45
68,48,40,76
82,51,81,42
73,47,56,51
40,46,46,54
40,53,43,75
81,58,61,74
62,72,78,55
59,51,55,83
79,69,62,44
84,74,66,41
75,67,68,79
42,42,73,65
76,42,72,77
65,74,55,46
83,54,82,52
60,62,73,63
78,52,80,71
54,48,54,42
82,76,48,47
75,82,73,70
61,55,53,51
80,59,78,48
52,54,42,48
77,40,43,61
41,73,75,76
50,52,50,77
84,72,46,71
60,60,73,63
55,45,73,78
44,69,56,56
52,57,77,59
67,58,59,47
74,50,76,47
73,72,67,42
65,59,79,41
72,46,67,58
72,50,83,48
71,60,56,56
74,48,84,52
67,46,43,66
61,59,51,64
73,65,70,79
43,55,77,65
71,53,71,53
44,58,82,55
45,70,58,59
75,42,79,40
73,59,65,58
67,66,43,55
75,79,83,67
79,72,83,46
66,50,75,58
58,67,52,47
40,75,71,54
55,73,75,69
79,44,44,70
49,75,40,84
51,55,57,41
65,56,76,66
70,64,54,41
84,41,41,59
45,79,41,43
73,77,58,64
59,79,76,56
70,76,66,65
65,47,54,49
71,83,55,53
54,41,40,59
62,66,79,71
73,40,80,48
