note0,note1,note2,note3
84,59,59,57
63,61,66,79
41,51,72,49
65,76,72,60
57,52,56,76
71,60,77,69
65,75,53,47
77,71,42,69
69,83,78,77
48,81,51,78
84,51,47,82
72,60,56,84
84,55,54,66
68,63,77,72
83,75,83,82
50,52,72,84
52,80,53,63
45,63,45,59
72,40,54,82
73,56,65,51
50,40,50,75
79,55,52,83
80,44,52,73
43,58,82,67
69,50,61,52
58,82,74,67
58,70,51,73
73,58,64,76
53,53,55,79
81,77,42,80
68,81,41,42
53,50,69,82
47,82,60,76
44,61,82,56
42,77,46,41
47,44,42,67
52,82,51,69
70,65,55,84
78,76,58,42
46,58,63,77
48,84,41,58
59,58,53,47
60,40,71,57
75,80,46,53
46,41,44,42
48,74,67,48
42,67,64,57
69,69,57,47
68,46,47,64
58,76,59,50
41,46,64,54
76,40,79,41
57,75,44,80
42,84,68,77
74,45,43,71
63,60,64,83
40,71,46,69
46,55,47,69
63,45,54,73
76,48,67,40
40,64,51,51
41,79,78,76
81,74,59,79
65,81,68,76
50,45,75,81
61,41,53,42
47,67,40,46
44,55,55,70
80,40,75,59
54,62,47,48
45,62,57,56
79,78,60,66
67,48,44,57
46,60,48,67
77,75,52,56
54,83,63,51
49,50,77,40
40,56,58,49
82,61,40,40
54,83,70,80
72,70,51,54
58,62,81,54
59,52,73,52
55,45,62,73
83,84,73,57
58,76,66,80
71,83,53,70
82,69,62,59
50,47,60,73
47,41,45,63
56,45,51,54
61,48,62,64
56,67,60,83
74,43,60,56
63,45,65,83
53,57,82,41
84,55,68,60
80,53,54,42
46,80,80,78
57,52,49,43
77,61,46,58
76,59,71,63
65,61,83,63
68,84,69,63
53,52,75,69
40,54,54,41
42,43,62,84
78,82,45,42
79,70,79,50
82,51,74,81
46,47,52,75
82,51,54,51
46,53,55,58
70,81,42,67
69,47,57,67
74,62,50,78
75,84,81,76
84,41,54,79
61,66,41,67
62,78,70,49
84,66,63,64
67,77,45,58
84,77,52,47
80,72,73,41
41,47,76,78
78,75,76,56
80,76,42,67
78,60,82,67
41,47,49,49
78,68,67,67
83,82,50,56
64,41,48,49
79,50,45,55
60,41,69,53
75,77,66,47
43,77,50,82
51,50,66,78
75,73,51,66
41,77,51,57
71,80,58,51
67,47,40,40
83,81,62,71
77,71,54,76
78,53,43,75
65,76,69,67
43,82,59,68
81,80,74,67
59,82,61,68
76,84,44,61
45,46,63,77
54,73,71,56
80,65,83,67
78,66,58,53
50,42,61,80
70,57,70,62
40,63,44,43
76,45,41,67
58,61,56,46
43,40,64,53
73,43,40,54
64,77,48,51
81,51,81,65
56,73,49,63
43,75,72,73
84,72,77,52
50,63,76,55
64,71,53,42
58,53,64,41
58,75,57,73
77,82,83,43
56,55,54,62
69,43,44,74
58,79,64,82
42,55,62,78
83,54,63,54
59,81,79,47
73,79,79,53
62,60,75,51
65,66,59,80
56,42,44,83
77,40,49,57
65,52,77,52
56,81,64,60
48,46,51,79
61,60,55,59
43,40,79,57
61,69,59,61
70,73,67,40
66,68,63,75
55,70,58,47
53,77,59,76
57,79,57,66
42,63,79,49
54,74,47,63
78,77,72,45
46,57,72,47
57,48,77,75
65,70,69,54
67,81,56,45
75,53,44,66
62,83,57,69
44,60,61,47
75,79,73,42
65,46,76,81
76,60,55,64
47,42,65,56
78,74,75,57
70,70,54,52
67,82,53,49
62,70,49,57
56,42,77,58
50,54,62,84
68,51,68,61
46,60,62,62
65,46,40,68
57,81,48,70
82,73,44,54
47,40,67,71
40,41,82,84
51,47,84,60
42,47,82,69
72,51,67,76
82,52,59,50
70,61,69,84
63,57,56,74
65,81,82,63
58,65,76,48
45,51,52,55
77,62,59,70
51,74,53,72
71,40,54,62
48,48,70,46
40,79,44,47
82,58,68,63
45,78,83,68
53,71,69,54
77,54,82,56
83,62,48,48
50,75,54,73
42,65,66,70
43,55,67,69
40,79,60,48
46,69,42,78
42,83,54,76
56,80,48,59
51,49,78,52
44,48,57,44
59,65,52,72
59,54,76,75
41,60,78,67
60,69,52,77
67,67,48,73
84,49,48,59
76,56,71,73
52,72,81,62
54,44,78,44
41,62,78,64
48,54,62,70
62,63,67,75
55,40,49,82
53,81,73,47
50,43,51,65
60,63,43,81
48,74,69,60
44,55,73,64
66,75,78,48
61,55,51,57
57,79,69,67
81,57,48,62
68,76,49,51
42,51,68,77
41,70,48,61
48,79,64,42
75,45,51,56
57,44,60,70
82,76,65,58
54,68,67,54
48,66,70,54
75,62,43,49
75,60,50,59
42,42,73,47
78,71,54,63
62,53,59,54
64,71,42,54
71,60,46,76
71,68,80,66
41,76,58,47
68,47,74,54
46,63,47,76
67,54,65,60
58,49,52,44
74,52,60,40
53,64,75,78
54,43,48,76
42,62,56,84
60,79,73,77
83,78,58,72
81,84,82,41
49,59,58,82
54,51,80,47
41,79,64,52
82,51,50,73
64,51,43,84
78,40,70,61
41,42,57,76
43,52,74,84
61,61,52,69
43,84,48,72
50,80,81,68
70,67,63,66
77,53,40,52
65,82,73,46
62,65,74,67
61,64,46,47
48,47,71,56
40,48,77,69
55,57,80,44
73,79,50,52
58,44,76,50
48,46,56,55
58,56,62,51
54,83,68,42
82,56,44,80
75,47,47,50
73,69,40,74
74,69,68,77
76,77,57,61
49,71,47,63
75,41,82,68
56,80,58,56
49,71,46,80
45,50,50,44
57,42,69,56
73,76,49,49
59,72,55,80
83,63,80,78
